dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,selected_template_entropy
handwriting,3,csta_topk_uniform_top5,success,,0.4038917991696072,0.4533499120056811,0.049458112836073875,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.4111111111111111,28,0,0,7.765914195013465,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001577915842446,0.0003244183055219,1.1031537899303112,0.1522841669230113,0.9667784177175592,0.2621793509247431,0.2,0.1163459986588007,0.0,0.0,0.0,1200,1200,10,10,0.8583333333333333,2.1664664038326835,0.1666666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0000000000000002,1.0,0,0.7505251104427254,0.7490490656463976,0.0034144444333813,2.1664664038326835
japanesevowels,1,csta_topk_uniform_top5,success,,0.9561456014766324,0.9805843432280172,0.02443874175138483,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9813519813519817,19,0,0,9.141742078994866,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003286835248901,2.461740792715968,1.5011026684739452,0.6984559640507563,0.0745808850967671,5.394679395933378,0.1999999999999999,0.1999999999999999,0.0,0.0,0.0,2160,2160,10,10,0.0,2.2808997157194475,0.1527777777777778,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7457823519458467,0.7501390617000077,0.012200302220932,2.2808997157194475
japanesevowels,2,csta_topk_uniform_top5,success,,0.9741476029508114,0.9826731405148312,0.008525537564019858,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,10.746798487991327,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003280563269204,2.4434046481091385,1.4856157054981336,0.6845515013077013,0.075174660367359,5.356552201176859,0.1999999999999999,0.1999999999999999,0.0,0.0,0.0,2160,2160,10,10,0.0,2.2579419741768376,0.1527777777777778,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7493481019152409,0.7534476229307976,0.0126902622167224,2.2579419741768376
japanesevowels,3,csta_topk_uniform_top5,success,,0.9681596726696928,0.9870805419753432,0.0189208693056504,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,16,0,0,8.55080035701394,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003284614307663,2.4435284792406247,1.482278676527223,0.693710838720008,0.0748339635911544,5.378469108461614,0.1999999999999999,0.1999999999999999,0.0,0.0,0.0,2160,2160,10,10,0.0,2.2753389404077917,0.1481481481481481,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7488016497452964,0.7512732409111937,0.0123525275859869,2.2753389404077917
natops,1,csta_topk_uniform_top5,success,,0.9373000436629222,0.9665188442638412,0.02921880060091897,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.972027972027972,30,0,0,8.859951246995479,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004741840082536,2.911240491406146,1.9633349082752647,1.1889229978928453,0.0722933541517663,5.82076716417455,0.2,0.2,0.0,0.0,0.0,1440,1440,10,10,0.0,2.160811559321453,0.1875,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.7413955341463061,0.757840911898841,0.0115851800505578,2.160811559321453
natops,2,csta_topk_uniform_top5,success,,0.9070392331641024,0.9487638525683684,0.04172461940426597,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,8.951516615983564,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000477639009856,2.914546955958124,2.027701760609329,1.255933608165471,0.0734623227540277,5.7362806886113855,0.2,0.2,0.0,0.0,0.0,1440,1440,10,10,0.0,2.1789852033783856,0.1944444444444444,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.753430123513149,0.7592133258157752,0.0107950116523461,2.1789852033783856
natops,3,csta_topk_uniform_top5,success,,0.920588320022504,0.9664262259439376,0.04583790592143355,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.972027972027972,30,0,0,8.972573424020084,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004745250941832,2.9211913614076934,1.970097160976491,1.203413930519357,0.0748447193628955,5.643837013582447,0.2,0.2,0.0,0.0,0.0,1440,1440,10,10,0.0,2.1859164585147184,0.1736111111111111,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.7591960365934863,0.7556615765190766,0.0114538393452741,2.1859164585147184
racketsports,1,csta_topk_uniform_top5,success,,0.8656212251404092,0.9029239766081872,0.03730275146777806,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9409722222222222,24,0,0,7.1048607089906,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002254201028212,0.000120909915089,1.2092566486375675,0.3201584685647871,0.1965723301249799,2.1438648560026827,0.2,0.2,0.0,0.0,0.0,1200,1200,10,10,0.0,2.275203377551117,0.1583333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6439876728442867,0.6505309066490541,0.0133635817838723,2.275203377551117
racketsports,2,csta_topk_uniform_top5,success,,0.8588293650793651,0.8783130884069851,0.01948372332761994,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,27,0,0,7.394923916988773,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002255918988088,0.0001337984236534,1.2119589255809429,0.3243584953829027,0.1943840671060987,2.169316663145023,0.2,0.2,0.0,0.0,0.0,1200,1200,10,10,0.0,2.265079715684917,0.1416666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6409920133104581,0.6446748194233678,0.0161542688599673,2.265079715684917
racketsports,3,csta_topk_uniform_top5,success,,0.8843719087962982,0.8568840579710145,-0.02748785082528371,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9409722222222222,12,0,0,5.997310642997036,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002252231012009,0.0001229159534911,1.210436481494268,0.3139120845312081,0.1965136834280644,2.1508125271014964,0.2,0.2,0.0,0.0,0.0,1200,1200,10,10,0.0,2.256838815377447,0.15,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6390133560120386,0.640681388461378,0.013002536628967,2.256838815377447
