dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
fingermovements,pca_cov_state,0.5632576406900394,0.02091293765882956,0.061657782773056634,0.013890820752114192,0.6077420888779915,2520.0,10.0,3
fingermovements,random_cov_state,0.5492193689245659,0.056319474774641255,0.047619511007583194,0.043983038590923444,0.6117347542318411,2520.0,10.0,3
