dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,selected_template_entropy
atrialfibrillation,1,csta_topk_uniform_top5,success,,0.2164502164502164,0.2666666666666666,0.050216450216450215,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.5555555555555555,19,0,0,4.988614020054229,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001282294500337,0.0270561520931879,1.0722887506504823,0.1087524052987783,0.1814713978859785,1.0436398830928968,0.1,0.1,0.0,0.0,0.0,120,120,10,10,0.0,1.6326309271483517,0.3333333333333333,1.0,120,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard1/_csta_runs/csta_topk_uniform_top5/atrialfibrillation/s1/candidate_audit/atrialfibrillation_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999989632056,0.7712366194835014,0.1,0.1,0.1814713978859785,0.0,0.0,1.0436398830928968,0.0270561520931879,1.6326309271483517,0.3333333333333333,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,3,12,False,1.0,1.0,1.0,0,0.2550371083690743,0.2867997950590593,0.0662662563935412,1.6326309271483517
atrialfibrillation,2,csta_topk_uniform_top5,success,,0.3205128205128205,0.1666666666666666,-0.15384615384615388,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.5555555555555555,30,0,0,5.1300959850195795,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001281129918173,0.0332052420473859,1.0520823055770174,0.1128198144153842,0.175454993133616,1.033774431547862,0.1,0.1,0.0,0.0,0.0,120,120,10,10,0.0,1.7917594692210548,0.3333333333333333,1.0,120,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard1/_csta_runs/csta_topk_uniform_top5/atrialfibrillation/s2/candidate_audit/atrialfibrillation_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999994370321,0.7209085493585774,0.1,0.1,0.175454993133616,0.0,0.0,1.033774431547862,0.0332052420473859,1.7917594692210548,0.3333333333333333,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,3,12,False,1.0,1.0,1.0,0,0.3592279026832697,0.3777094475231055,0.043015200500775,1.7917594692210548
atrialfibrillation,3,csta_topk_uniform_top5,success,,0.1666666666666666,0.3722943722943723,0.2056277056277057,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,15,0,0,4.8153493700083345,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001282920427136,0.0323903005745582,1.0727612539847746,0.1144052453030838,0.1818866760609054,0.8437962467856865,0.1,0.1,0.0,0.0,0.0,120,120,10,10,0.0,1.6609474332809178,0.25,1.0,120,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard1/_csta_runs/csta_topk_uniform_top5/atrialfibrillation/s3/candidate_audit/atrialfibrillation_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000010994191,0.7053551739904176,0.1,0.1,0.1818866760609054,0.0,0.0,0.8437962467856865,0.0323903005745582,1.6609474332809178,0.25,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,3,12,False,1.0,1.0,1.0,0,0.2480053213535128,0.2473399434098298,0.0043627584516276,1.6609474332809178
ering,1,csta_topk_uniform_top5,success,,0.5424850558740912,0.7580623914313596,0.21557733555726832,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.7777777777777778,30,0,0,5.538227551034652,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001813588700088,0.0013170723671426,1.100166125799536,0.1495433511972191,0.1423919299191502,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240,240,10,10,0.0,2.0377128268608677,0.2083333333333333,1.0,240,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard1/_csta_runs/csta_topk_uniform_top5/ering/s1/candidate_audit/ering_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999993749267,0.5080745053208268,0.1,0.1,0.1423919299191502,0.0,0.0,1.0850636769840405,0.0013170723671426,2.0377128268608677,0.2083333333333333,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,10,24,False,1.0,1.0,1.0,0,0.323908626804241,0.3384924606380963,0.0053674422524026,2.0377128268608677
ering,2,csta_topk_uniform_top5,success,,0.848105426301868,0.8671337553903701,0.01902832908850205,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,5.220082600950263,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812194388137,0.0013015840543201,1.098069042572177,0.1429676655229652,0.1469376726516472,1.0484200830955133,0.1,0.1,0.0,0.0,0.0,240,240,10,10,0.0,2.003428294150429,0.2916666666666667,1.0,240,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard1/_csta_runs/csta_topk_uniform_top5/ering/s2/candidate_audit/ering_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999881427,0.54606562299,0.1,0.1,0.1469376726516472,0.0,0.0,1.0484200830955133,0.0013015840543201,2.003428294150429,0.2916666666666667,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,10,24,False,1.0,1.0,1.0,0,0.3222339555125668,0.3261402467539024,0.0143436075719679,2.003428294150429
ering,3,csta_topk_uniform_top5,success,,0.8501737413578302,0.836349387192084,-0.013824354165746233,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,16,0,0,4.903002112056129,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812196855423,0.0013504756179882,1.0937690424889808,0.1424737027425314,0.1431906752541684,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240,240,10,10,0.0,1.9097057700482944,0.2916666666666667,1.0,240,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard1/_csta_runs/csta_topk_uniform_top5/ering/s3/candidate_audit/ering_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000003982384,0.5401062437558427,0.1,0.1,0.1431906752541684,0.0,0.0,1.0999095086492523,0.0013504756179882,1.9097057700482944,0.2916666666666667,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,10,24,False,1.0,1.0,1.0,0,0.286704659174984,0.2865740186565553,0.0164677153455645,1.9097057700482944
handwriting,1,csta_topk_uniform_top5,success,,0.382737297846506,0.4692893639142952,0.0865520660677892,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3974358974358974,15,0,0,6.7589659000514075,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568529731629,0.0003234642576246,1.0785511875746852,0.1188303850733959,0.6681662137261706,0.2429830989517447,0.1,0.0949935641724592,0.0,0.0,0.0,1200,1200,10,10,0.1916666666666666,2.219098213268788,0.1583333333333333,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard1/_csta_runs/csta_topk_uniform_top5/handwriting/s1/candidate_audit/handwriting_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.094993564533283,0.3624644310350514,0.1,0.0949935641724592,0.6681662137261706,0.1916666666666666,0.0,0.2429830989517447,0.0003234642576246,2.219098213268788,0.1583333333333333,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,6,120,False,1.0,1.0,1.0,0,0.7453685192797045,0.7444455584581675,0.002264257482999,2.219098213268788
handwriting,2,csta_topk_uniform_top5,success,,0.4136709560472157,0.4788160889086109,0.06514513286139517,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.4930555555555555,16,0,0,6.9514371189288795,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569548081644,0.0003197857569375,1.0824877931967478,0.1248401396651636,0.6407217778412391,0.2591882417685238,0.1,0.0963474860058775,0.0,0.0,0.0,1200,1200,10,10,0.15,2.1580509684502043,0.1666666666666666,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard1/_csta_runs/csta_topk_uniform_top5/handwriting/s2/candidate_audit/handwriting_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.096347486201824,0.3961350884392496,0.1,0.0963474860058775,0.6407217778412391,0.15,0.0,0.2591882417685238,0.0003197857569375,2.1580509684502043,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,6,120,False,1.0,1.0,1.0,0,0.7552577188516096,0.7538034710311421,0.0025632709193199,2.1580509684502043
handwriting,3,csta_topk_uniform_top5,success,,0.4038917991696072,0.4560640132267901,0.052172214057182864,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3654761904761905,24,0,0,7.480809245025739,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569405826218,0.000324694489452,1.082370704597051,0.1243733582160114,0.64532551924759,0.2621793509247431,0.1,0.0967404976609793,0.0,0.0,0.0,1200,1200,10,10,0.1833333333333333,2.1664664038326835,0.1666666666666666,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard1/_csta_runs/csta_topk_uniform_top5/handwriting/s3/candidate_audit/handwriting_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0967404972016734,0.3674349302134919,0.1,0.0967404976609793,0.64532551924759,0.1833333333333333,0.0,0.2621793509247431,0.000324694489452,2.1664664038326835,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,6,120,False,1.0,1.0000000000000002,1.0,0,0.7505251104427254,0.7490490656463976,0.0034144444333813,2.1664664038326835
libras,1,csta_topk_uniform_top5,success,,0.8667137210615472,0.836057134011157,-0.030656587050390205,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9466666666666668,15,0,0,7.158477827091701,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001285574132707,0.2525088266338124,1.0768378278918789,0.1260927876560075,0.3734886051347449,0.5275506693794164,0.1,0.0998180461527034,0.0,0.0,0.0,1440,1440,10,10,0.0347222222222222,2.240959172947206,0.1527777777777778,1.0,1440,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard1/_csta_runs/csta_topk_uniform_top5/libras/s1/candidate_audit/libras_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0998180457182271,1.7597289306424198,0.1,0.0998180461527034,0.3734886051347449,0.0347222222222222,0.0,0.5275506693794164,0.2525088266338124,2.240959172947206,0.1527777777777778,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,3,144,False,1.0,1.0,1.0,0,0.3876957434164827,0.3891776689172641,0.0684016570596201,2.240959172947206
