dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
cricket,raw_mixup,0.9813843563843565,0.008018753738744758,-0.009291634291634154,0.008046937875877177,1.0,860.0,10.0,3
cricket,manifold_mixup,0.932129172570349,0.0691908776652011,-0.05854681810564163,0.07726570482388828,0.9851851851851853,0.0,0.0,3
fingermovements,raw_mixup,0.5702891519724985,0.016528581192150532,0.08966881777887538,0.06573155818513703,0.6841450035890791,2520.0,10.0,3
fingermovements,manifold_mixup,0.5207967969209089,0.0798754401188978,0.040176462727285756,0.07700009693593204,0.6455173359173781,0.0,0.0,3
heartbeat,raw_mixup,0.689561219805928,0.018516196534393743,0.03653420151742437,0.020544207816453434,0.7311782613614822,1630.0,10.0,3
heartbeat,manifold_mixup,0.6468291265964989,0.051596224178052395,-0.006197891692004724,0.06474577537665771,0.6892731382758428,0.0,0.0,3
natops,manifold_mixup,0.9309110459138289,0.006753804727319303,0.00926851363065273,0.021822646282326063,0.9720279720279721,0.0,0.0,3
natops,raw_mixup,0.9296079267520693,0.01817994816978873,0.007965394468893142,0.012887531742124786,0.9633144633144634,1440.0,10.0,3
uwavegesturelibrary,raw_mixup,0.7907575904789894,0.03981658602130971,0.08140549397952697,0.026258599904981188,0.944345238095238,960.0,10.0,3
uwavegesturelibrary,manifold_mixup,0.7315035362161524,0.033648597954917245,0.02215143971668987,0.02032163937312867,0.9119047619047619,0.0,0.0,3
