dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
ering,no_aug,0.9827395333501832,0.009341313359208164,0.0,0.0,,0.0,0.0,3
ering,csta_topk_uniform_top5,0.9814883464589647,0.009813200799732299,-0.001251186891218355,0.007691716996275482,0.0,240.0,10.0,3
