method,n_datasets,mean_f1,mean_rank,win_count
cs_flow_single_step,3,0.9507172993279447,1.3333333333333333,2
csta_topk_uniform_top5,3,0.9423950741059001,3.3333333333333335,0
random_cov_state,3,0.9407111719779672,3.6666666666666665,0
dba_sameclass,3,0.9366234043884969,5.0,0
wdba_sameclass,3,0.9396192906101565,5.333333333333333,0
cs_flow_target_direct,3,0.9355888125977926,5.666666666666667,1
pca_cov_state,3,0.9337798625171844,6.666666666666667,0
ag_pia_multihead5,3,0.9323180634677758,6.666666666666667,0
csta_template_random_within_bank,3,0.9286200119459466,7.333333333333333,0
