method,n_datasets,mean_f1,mean_rank,win_count
raw_aug_magnitude_warping,1,0.3510654166961536,1.0,1
wdba_sameclass,1,0.31794056751611927,2.0,0
raw_aug_window_slicing,1,0.3019091338109743,3.0,0
raw_aug_window_warping,1,0.2948952186502693,4.0,0
spawner_sameclass_style,1,0.2903782725211297,5.0,0
