dataset,seed,method,n_train,z_dim,n_classes,tangent_available_rate,insufficient_neighbor_count,fallback_count,selected_alignment_mean,selected_alignment_std,random_alignment_mean,random_alignment_std,pca_alignment_mean,pca_alignment_std,selected_minus_random_alignment,selected_minus_pca_alignment,selected_normal_leakage_mean,random_normal_leakage_mean,pca_normal_leakage_mean,actual_candidate_audit_available,audit_source,top1_alignment_mean,top5_alignment_mean,top5_alignment_std_mean,selected_alignment_rank_within_top5_mean,selected_alignment_minus_top5_mean,top5_response_mean,top5_response_std_mean,k_neighbors,tangent_dim_policy,explained_var_threshold,max_tangent_dim
ering,1,csta_top1_current,24,10,6,1.0,0,0,0.1800415699884028,0.16601302569340856,0.1965883052213321,0.16330608460751075,0.1958333333327458,0.23117516004677943,-0.01654673523292932,-0.015791763344343013,0.8199584300115972,0.8034116947786678,0.8041666666672541,False,policy_replay,0.18004156998840276,0.18288940976586593,0.1368594497322815,3.0,-0.002847839777463142,0.5769491513833028,0.1603230979676114,8,auto,0.9,10
ering,1,csta_topk_uniform_top5,24,10,6,1.0,0,0,0.19466297229791046,0.1875209725796495,0.1965883052213321,0.16330608460751075,0.1958333333327458,0.23117516004677943,-0.0019253329234216465,-0.0011703610348353377,0.8053370277020895,0.8034116947786678,0.8041666666672541,True,actual_candidate_audit,0.18004156998840276,0.18288940976586593,0.1368594497322815,3.25,0.011773562532044556,0.5769491513833028,0.1603230979676114,8,auto,0.9,10
ering,1,pca_cov_state,24,10,6,1.0,0,0,,,,,0.1958333333327458,0.23117516004677943,,,,,0.8041666666672541,False,policy_replay,0.1800415699884028,0.18288940976586593,0.1368594497322815,,,0.5769491513833029,0.1603230979676114,8,auto,0.9,10
ering,1,random_cov_state,24,10,6,1.0,0,0,,,0.1965883052213321,0.16330608460751075,,,,,,0.8034116947786678,,False,policy_replay,0.1800415699884028,0.18288940976586593,0.1368594497322815,,,0.5769491513833029,0.1603230979676114,8,auto,0.9,10
