dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
har,pca_cov_state,0.965422392813256,0.0006154547764004449,-0.010648854475966604,0.001215688450408789,,58810.0,10.0,3
har,random_cov_state,0.9653808918671447,0.0008930521744998896,-0.010690355422077968,0.001069417178521985,,58810.0,10.0,3
