dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,direction_bank_source,method_arm
natops,1,success,lraes,resnet1d,act,0.9373000436629222,0.9721214722343507,0.0348214285714286,3.7150776948937896,18,24,0.972027972027972,0.972027972027972,0.0004448907075556,2.9115780689332893,1.2596931769408914,0.3917121889301231,0.9999999999899996,5.820767164174551,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_top_k3
natops,2,success,lraes,resnet1d,act,0.9070392331641024,0.9604845446950708,0.0534453115309685,5.892281577749305,27,30,1.0,1.0,0.0004456272371104,2.914956661823312,1.2890528843786984,0.4223830563892109,0.9999999999899996,5.7362806886113855,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_top_k3
natops,3,success,lraes,resnet1d,act,0.920588320022504,0.9550593208919352,0.0344710008694313,3.744453017189668,30,20,0.945887445887446,0.972027972027972,0.0004452848849398,2.921512635396587,1.2812025664518412,0.4150282844113975,0.9999999999899996,5.643837013582446,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_top_k3
racketsports,1,success,lraes,resnet1d,act,0.8656212251404092,0.8782743478206885,0.0126531226802792,1.4617387895598437,30,30,0.9409722222222222,0.9373774509803922,0.0002214604919282,0.0001210045502246,1.0982652575702685,0.1536977195021932,0.9999999999899998,2.143864856002683,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k3
racketsports,2,success,lraes,resnet1d,act,0.8588293650793651,0.88329945799458,0.0244700929152148,2.84923770203361,30,30,0.9701754385964912,1.0,0.0002215330918729,0.0001339345569218,1.0893812549320496,0.1502495952199094,0.9999999999899998,2.1693166631450227,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k3
racketsports,3,success,lraes,resnet1d,act,0.8843719087962982,0.8704479000531632,-0.013924008743135,-1.5744515435406807,30,13,0.9705882352941176,0.9409722222222222,0.0002217012505276,0.0001230478100896,1.1001596316837163,0.1581936641070561,0.9999999999899998,2.1508125271014964,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k3
japanesevowels,1,success,lraes,resnet1d,act,0.9561456014766324,0.97015357495169,0.0140079734750576,1.465045908110482,30,27,0.9452769452769452,0.9813519813519817,0.0003154885129181,2.4621138567099345,1.2046696021993648,0.3197119244044439,0.9999999999899998,5.394679395933378,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_top_k3
japanesevowels,2,success,lraes,resnet1d,act,0.9741476029508114,0.9667465887347552,-0.0074010142160561,-0.7597425106724096,30,30,1.0,1.0,0.0003153734495409,2.443953961819464,1.1995707136516052,0.3144316026847173,0.9999999999899998,5.356552201176861,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_top_k3
japanesevowels,3,success,lraes,resnet1d,act,0.9681596726696928,0.9896144122326788,0.0214547395629858,2.216032949171659,30,27,1.0,1.0,0.0003154285600757,2.4440309770092403,1.206344450470468,0.3212840034180396,0.9999999999899998,5.378469108461614,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_top_k3
atrialfibrillation,1,success,lraes,resnet1d,act,0.2164502164502164,0.1619047619047619,-0.0545454545454545,-25.19998835760537,30,30,0.5555555555555555,0.5555555555555555,0.0001298336618521,0.0270687415997373,1.0803783172341417,0.1307569301439403,0.9999999999899996,1.0436398830928968,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_top_k3
atrialfibrillation,2,success,lraes,resnet1d,act,0.3205128205128205,0.2205128205128205,-0.1,-31.199990265603034,28,30,0.5555555555555555,1.0,0.0001283279070214,0.033234223709786,1.0826225267146687,0.1313100001778248,0.9999999999899996,1.0337744315478616,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_top_k3
atrialfibrillation,3,success,lraes,resnet1d,act,0.1666666666666666,0.3722943722943723,0.2056277056277056,123.37654935069378,30,15,0.5555555555555555,1.0,0.0001288825689428,0.0324599994833905,1.0795243999427098,0.128602942487699,0.9999999999899996,0.8437962467856867,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_top_k3
ering,1,success,lraes,resnet1d,act,0.5424850558740912,0.7261782263404699,0.1836931704663786,33.86141878304467,24,28,0.7777777777777777,0.7777777777777777,0.0001809715126906,0.0013177646243568,1.0951059343729623,0.1409371089177425,0.9999999999899996,1.0850636769840405,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_top_k3
ering,2,success,lraes,resnet1d,act,0.848105426301868,0.8494257690958539,0.0013203427939858,0.1556814279637059,30,21,0.7777777777777778,1.0,0.0001810594148264,0.0013000030313925,1.099482258279862,0.1459228530624475,0.9999999999899996,1.048420083095513,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_top_k3
ering,3,success,lraes,resnet1d,act,0.8501737413578302,0.8874495740203018,0.0372758326624715,4.384495364258395,30,22,0.7777777777777778,1.0,0.00018151538916,0.0013500828108358,1.10018387440464,0.1456716156842491,0.9999999999899996,1.0999095086492523,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_top_k3
handmovementdirection,1,success,lraes,resnet1d,act,0.2384428967090257,0.2651211361737677,0.026678239464742,11.188518779311318,21,30,0.5395413410119293,0.3958333333333333,0.0002854485674354,1.1124327422745456e-07,1.0797513146181612,0.141065575031089,0.9999999999899998,0.9899009169526736,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,group_top_k5
handmovementdirection,2,success,lraes,resnet1d,act,0.2030680813439434,0.2753565062388591,0.0722884248949157,35.59810523563925,17,15,0.3214285714285714,0.4686274509803921,0.0002854266115209,1.1119423823483793e-07,1.0799320146149562,0.1425157104479484,0.9999999999899998,0.987985101412486,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,group_top_k5
handmovementdirection,3,success,lraes,resnet1d,act,0.1875628456510809,0.2383516483516483,0.0507888027005674,27.07827099018196,15,11,0.3456896551724138,0.313768115942029,0.0002854540214533,1.114884212242567e-07,1.07987334281959,0.1430697014761957,0.9999999999899998,1.0034452843727362,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,group_top_k5
handwriting,1,success,lraes,resnet1d,act,0.382737297846506,0.4632426259316726,0.0805053280851666,21.034089832384943,30,27,0.3055555555555555,0.38,0.0001567368779973,0.0003233740899398,1.0774834200095094,0.1138383932821906,0.8510652877754278,0.2429830989517447,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k5
handwriting,2,success,lraes,resnet1d,act,0.4136709560472157,0.4443153303689636,0.0306443743217479,7.407908741444613,30,14,0.3402777777777777,0.5333333333333333,0.0001567958039974,0.0003196883035882,1.0815095236619534,0.1186863545056687,0.8748595262618365,0.2591882417685239,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k5
handwriting,3,success,lraes,resnet1d,act,0.4038917991696072,0.4372249854953632,0.0333331863257559,8.252997001001576,30,21,0.3305555555555555,0.3555555555555555,0.0001572667183401,0.0003247226877728,1.0833630235946912,0.1198827092730089,0.867617464268096,0.2621793509247431,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k5
natops,1,success,lraes,resnet1d,act,0.9373000436629222,0.9494994784612272,0.0121994347983048,1.3015505098110935,18,19,0.972027972027972,0.972027972027972,0.0004449087686472,2.9114108359938826,1.262313140608354,0.3948819479342654,0.9999999999899996,5.820767164174551,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_top_k5
natops,2,success,lraes,resnet1d,act,0.9070392331641024,0.9605827542591716,0.0535435210950692,5.90310906455278,27,20,1.0,1.0,0.0004453884496019,2.9145502770304024,1.2856213242198142,0.4185792110302935,0.9999999999899996,5.7362806886113855,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_top_k5
natops,3,success,lraes,resnet1d,act,0.920588320022504,0.9492190310396218,0.0286307110171178,3.110044662132293,30,30,0.945887445887446,0.972027972027972,0.0004455760931245,2.92167390256157,1.2860633885470285,0.4204670370689075,0.9999999999899996,5.643837013582446,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_top_k5
racketsports,1,success,lraes,resnet1d,act,0.8656212251404092,0.8836541979147613,0.0180329727743521,2.083240355871207,30,24,0.9409722222222222,0.9409722222222222,0.0002216847517259,0.000121023000007,1.0987292737424788,0.1537536076177756,0.9999999999899998,2.143864856002683,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k5
racketsports,2,success,lraes,resnet1d,act,0.8588293650793651,0.8843719087962982,0.025542543716933,2.974111247402613,30,29,0.9701754385964912,1.0,0.0002216750446536,0.0001339491505342,1.0892961607149998,0.1500563703418521,0.9999999999899998,2.1693166631450227,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k5
racketsports,3,success,lraes,resnet1d,act,0.8843719087962982,0.9034883720930232,0.019116463296725,2.1615861997649675,30,30,0.9705882352941176,0.9117647058823528,0.0002217649825591,0.000123057142646,1.1005924784238208,0.1582128383180457,0.9999999999899998,2.1508125271014964,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k5
japanesevowels,1,success,lraes,resnet1d,act,0.9561456014766324,0.9819754489763804,0.025829847499748,2.701455171513868,30,20,0.9452769452769452,0.9813519813519812,0.0003154643283511,2.4620889106566324,1.2031254010612806,0.318243481332419,0.9999999999899998,5.394679395933378,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_top_k5
japanesevowels,2,success,lraes,resnet1d,act,0.9741476029508114,0.9879633018656274,0.013815698914816,1.4182345113545534,30,30,1.0,1.0,0.0003152634316,2.4436990274100068,1.2003742384302734,0.3151716458797499,0.9999999999899998,5.356552201176861,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_top_k5
japanesevowels,3,success,lraes,resnet1d,act,0.9681596726696928,0.9815004344017964,0.0133407617321034,1.3779504280906412,30,14,1.0,1.0,0.0003154457703401,2.4440879136182745,1.2054276621733009,0.319996005707592,0.9999999999899998,5.378469108461614,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_top_k5
atrialfibrillation,1,success,lraes,resnet1d,act,0.2164502164502164,0.1717171717171717,-0.0447330447330447,-20.66665711867108,30,30,0.5555555555555555,0.5555555555555555,0.0001284704599186,0.0270730268551767,1.075291644178075,0.1281653923560782,0.9999999999899996,1.0436398830928968,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_top_k5
atrialfibrillation,2,success,lraes,resnet1d,act,0.3205128205128205,0.1558441558441558,-0.1646686646686647,-51.3766073471219,28,30,0.5555555555555555,1.0,0.0001293777108456,0.0332551409516456,1.0856677853542138,0.1355679598728119,0.9999999999899996,1.0337744315478616,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_top_k5
atrialfibrillation,3,success,lraes,resnet1d,act,0.1666666666666666,0.0784313725490196,-0.088235294117647,-52.94114470590141,30,30,0.5555555555555555,0.5555555555555555,0.0001286344354341,0.0323884439952027,1.080553840726148,0.1306208704093978,0.9999999999899996,0.8437962467856867,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_top_k5
ering,1,success,lraes,resnet1d,act,0.5424850558740912,0.8260569888213375,0.2835719329472462,52.27275435589287,24,27,0.7777777777777777,0.7777777777777777,0.0001810432359316,0.0013156861639743,1.0960487296499812,0.1425030479526958,0.9999999999899996,1.0850636769840405,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_top_k5
ering,2,success,lraes,resnet1d,act,0.848105426301868,0.7922889618310737,-0.0558164644707943,-6.581311256652215,30,15,0.7777777777777778,1.0,0.0001811463618927,0.0013006358119486,1.1007978657815012,0.1469975984153601,0.9999999999899996,1.048420083095513,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_top_k5
ering,3,success,lraes,resnet1d,act,0.8501737413578302,0.897203827013599,0.0470300856557688,5.531819889995217,30,23,0.7777777777777778,1.0,0.0001811838733746,0.0013504070406158,1.1001019633818978,0.1455248538842307,0.9999999999899996,1.0999095086492523,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_top_k5
handmovementdirection,1,success,lraes,resnet1d,act,0.2384428967090257,0.2686461408887879,0.0302032441797622,12.66686151265727,21,20,0.5395413410119293,0.3553921568627451,0.0002852218035429,1.1122676568537684e-07,1.0790352877894258,0.1402217439850011,0.9999999999899998,0.9899009169526736,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,group_top_k7
handmovementdirection,2,success,lraes,resnet1d,act,0.2030680813439434,0.285381834162322,0.0823137528183785,40.53503226040174,17,21,0.3214285714285714,0.4721555618294748,0.0002855205762073,1.1120114439107197e-07,1.080523251894027,0.1427729101552095,0.9999999999899998,0.987985101412486,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,group_top_k7
handmovementdirection,3,success,lraes,resnet1d,act,0.1875628456510809,0.3062014719530162,0.1186386263019352,63.25269945516637,15,15,0.3456896551724138,0.3173611111111111,0.0002851741876131,1.1147191590218689e-07,1.0806322612462953,0.1431835859240979,0.9999999999899998,1.0034452843727362,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,group_top_k7
handwriting,1,success,lraes,resnet1d,act,0.382737297846506,0.4648965093945933,0.0821592115480873,21.466209471653645,30,15,0.3055555555555555,0.4266666666666666,0.0001565792557117,0.0003232504850668,1.0779020770895371,0.1140354734634997,0.8510652870317361,0.2429830989517447,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k7
handwriting,2,success,lraes,resnet1d,act,0.4136709560472157,0.4501368312642686,0.0364658752170529,8.815186531419002,30,16,0.3402777777777777,0.4430555555555555,0.0001568415260347,0.0003199470075232,1.0815902497539112,0.1189163830485533,0.8748595266573471,0.2591882417685239,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k7
handwriting,3,success,lraes,resnet1d,act,0.4038917991696072,0.4509932777751123,0.0471014786055051,11.66190228185926,30,24,0.3305555555555555,0.3722222222222222,0.0001569065002969,0.0003246250242837,1.082556978438472,0.1189463170039658,0.8676174645010972,0.2621793509247431,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k7
natops,1,success,lraes,resnet1d,act,0.9373000436629222,0.9777431415662372,0.0404430979033149,4.3148502832044064,18,30,0.972027972027972,0.972027972027972,0.000444995882505,2.911430957802506,1.262729090600926,0.3959378580076377,0.9999999999899996,5.820767164174551,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_top_k7
natops,2,success,lraes,resnet1d,act,0.9070392331641024,0.9715356328259556,0.064496399661853,7.110650806824968,27,30,1.0,1.0,0.0004454648843372,2.91480859443962,1.2817380936836165,0.4154850280262768,0.9999999999899996,5.7362806886113855,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_top_k7
natops,3,success,lraes,resnet1d,act,0.920588320022504,0.9718951883498628,0.0513068683273588,5.573268923598308,30,30,0.945887445887446,0.972027972027972,0.0004453362242581,2.921315801674313,1.2825812133260357,0.4163920865339788,0.9999999999899996,5.643837013582446,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_top_k7
racketsports,1,success,lraes,resnet1d,act,0.8656212251404092,0.8902761457109283,0.0246549205705191,2.848233962641796,30,13,0.9409722222222222,0.9388888888888888,0.0002215027807782,0.0001210594481845,1.097651122524915,0.1529352298642171,0.9999999999899998,2.143864856002683,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k7
racketsports,2,success,lraes,resnet1d,act,0.8588293650793651,0.8903960051818404,0.0315666401024752,3.675542280044867,30,30,0.9701754385964912,1.0,0.0002215433705218,0.0001339415307956,1.088745015362332,0.1497066290617488,0.9999999999899998,2.1693166631450227,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k7
racketsports,3,success,lraes,resnet1d,act,0.8843719087962982,0.889381600475978,0.0050096916796797,0.5664688196654246,30,30,0.9705882352941176,0.9105263157894736,0.000221658448992,0.0001230561924278,1.1002879461055437,0.1580934704806711,0.9999999999899998,2.1508125271014964,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_k7
japanesevowels,1,success,lraes,resnet1d,act,0.9561456014766324,0.983003900340256,0.0268582988636235,2.8090173727858323,30,16,0.9452769452769452,0.9627039627039626,0.0003154294991076,2.462248742858188,1.2064677804054489,0.3211587177928626,0.9999999999899998,5.394679395933378,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_top_k7
japanesevowels,2,success,lraes,resnet1d,act,0.9741476029508114,0.9674359252382988,-0.0067116777125124,-0.6889794732546185,30,30,1.0,1.0,0.0003152827606889,2.4439301194091496,1.2016337646605797,0.3161094459878873,0.9999999999899998,5.356552201176861,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_top_k7
japanesevowels,3,success,lraes,resnet1d,act,0.9681596726696928,0.985119526174866,0.0169598535051729,1.7517618459199424,30,20,1.0,1.0,0.0003154365849062,2.443782422447928,1.2067304402546066,0.3214026758893805,0.9999999999899998,5.378469108461614,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_top_k7
atrialfibrillation,1,success,lraes,resnet1d,act,0.2164502164502164,0.1717171717171717,-0.0447330447330447,-20.66665711867108,30,30,0.5555555555555555,0.5555555555555555,0.0001287485760849,0.0270386148926046,1.080152069993077,0.1310540248784079,0.9999999999899996,1.0436398830928968,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_top_k7
atrialfibrillation,2,success,lraes,resnet1d,act,0.3205128205128205,0.2253968253968254,-0.0951159951159951,-29.67618121722194,28,30,0.5555555555555555,1.0,0.000128159324439,0.0330856508937963,1.079613104677411,0.1273060462008071,0.9999999999899996,1.0337744315478616,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_top_k7
atrialfibrillation,3,success,lraes,resnet1d,act,0.1666666666666666,0.1161616161616161,-0.0505050505050504,-30.303012121223016,30,30,0.5555555555555555,0.5555555555555555,0.0001284915983582,0.0323284926022717,1.0822684159330571,0.1321541684589422,0.9999999999899996,0.8437962467856867,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_top_k7
ering,1,success,lraes,resnet1d,act,0.5424850558740912,0.7749420772602521,0.2324570213861608,42.85039302349377,24,30,0.7777777777777777,0.7777777777777777,0.0001811666279378,0.0013156921236699,1.095251310113366,0.1416185530218935,0.9999999999899996,1.0850636769840405,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_top_k7
ering,2,success,lraes,resnet1d,act,0.848105426301868,0.8303377530595714,-0.0177676732422966,-2.0949837834180767,30,18,0.7777777777777778,1.0,0.000181257320716,0.0013006400666214,1.099790534454434,0.1452494224088958,0.9999999999899996,1.048420083095513,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_top_k7
ering,3,success,lraes,resnet1d,act,0.8501737413578302,0.8859414817962592,0.035767740438429,4.207109028584508,30,22,0.7777777777777778,1.0,0.0001809536792793,0.0013488427573996,1.1008758191913832,0.1458902581626922,0.9999999999899996,1.0999095086492523,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_top_k7
handmovementdirection,1,success,lraes,resnet1d,act,0.2384428967090257,0.3178640209176199,0.0794211242085941,33.308222638013774,21,24,0.5395413410119293,0.478192559074912,0.0002855524859585,1.1123957487416193e-07,1.0797785326986609,0.141198053834818,0.9999999999899998,0.9899009169526736,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
handmovementdirection,2,success,lraes,resnet1d,act,0.2030680813439434,0.2682636097917428,0.0651955284477993,32.10524072078802,17,19,0.3214285714285714,0.4810966810966811,0.0002853242141171,1.111902097691811e-07,1.0804300796281283,0.1424913672582594,0.9999999999899998,0.987985101412486,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
handmovementdirection,3,success,lraes,resnet1d,act,0.1875628456510809,0.3510470507753116,0.1634842051242306,87.16231479343291,15,22,0.3456896551724138,0.2908424908424908,0.0002852612074355,1.1147472043025937e-07,1.0799266947550727,0.1426971256128128,0.9999999999899998,1.0034452843727362,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
handwriting,1,success,lraes,resnet1d,act,0.382737297846506,0.4422568463082499,0.0595195484617439,15.551014558972842,30,14,0.3055555555555555,0.4138888888888888,0.000156898276834,0.0003236276383639,1.0775294969018554,0.1140768957136069,0.8510652872243412,0.2429830989517447,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
handwriting,2,success,lraes,resnet1d,act,0.4136709560472157,0.4298763793541253,0.0162054233069096,3.917466080841779,30,14,0.3402777777777777,0.4224206349206349,0.0001569238403075,0.0003197943701782,1.0818151215355984,0.119074661192141,0.8748595268290456,0.2591882417685239,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
handwriting,3,success,lraes,resnet1d,act,0.4038917991696072,0.4507393908410737,0.0468475916714664,11.599042161475404,30,24,0.3305555555555555,0.3541666666666667,0.0001568974873891,0.0003244946281246,1.082124212713173,0.1186431262999697,0.8676174642156368,0.2621793509247431,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
natops,1,success,lraes,resnet1d,act,0.9373000436629222,0.972152603731551,0.0348525600686288,3.718399095985064,18,30,0.972027972027972,0.972027972027972,0.000445048536415,2.9119544428496904,1.2628845479384752,0.3951781587354925,0.9999999999899996,5.820767164174551,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
natops,2,success,lraes,resnet1d,act,0.9070392331641024,0.9661831034781856,0.059143870314083,6.520540857667825,27,30,1.0,1.0,0.0004454126439722,2.9150576798972896,1.2841721365953298,0.4166554576234402,0.9999999999899996,5.7362806886113855,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
natops,3,success,lraes,resnet1d,act,0.920588320022504,0.9260842261151572,0.0054959060926532,0.5969992640705736,30,20,0.945887445887446,0.972027972027972,0.0004454429588082,2.921426653436586,1.284681733145341,0.4185288983511498,0.9999999999899996,5.643837013582446,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
racketsports,1,success,lraes,resnet1d,act,0.8656212251404092,0.8723076923076923,0.0066864671672831,0.7724471397696417,30,14,0.9409722222222222,0.9388888888888888,0.0002215377820595,0.0001210600390273,1.0986003135135574,0.1536345914745481,0.9999999999899998,2.143864856002683,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
racketsports,2,success,lraes,resnet1d,act,0.8588293650793651,0.8782743478206885,0.0194449827413233,2.264126177776913,30,21,0.9701754385964912,1.0,0.000221728569583,0.000134036091988,1.089957360191383,0.1508418670322314,0.9999999999899998,2.1693166631450227,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
racketsports,3,success,lraes,resnet1d,act,0.8843719087962982,0.9216412490922294,0.0372693402959312,4.2142152765167,30,30,0.9705882352941176,0.9117647058823528,0.000221660540466,0.0001230172391418,1.0999917798193173,0.1575223947638886,0.9999999999899998,2.1508125271014964,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
japanesevowels,1,success,lraes,resnet1d,act,0.9561456014766324,0.968893257889774,0.0127476564131416,1.3332336686191997,30,22,0.9452769452769452,0.9813519813519817,0.0003155349839614,2.46263403903484,1.2036640243480776,0.3184966659455653,0.9999999999899998,5.394679395933378,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
japanesevowels,2,success,lraes,resnet1d,act,0.9741476029508114,0.9759695999429876,0.0018219969921761,0.1870349831608761,30,30,1.0,1.0,0.0003153665274958,2.443930951814185,1.200131729617211,0.3153927567142287,0.9999999999899998,5.356552201176861,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
japanesevowels,3,success,lraes,resnet1d,act,0.9681596726696928,0.991034872454357,0.022875199784664,2.362750491232024,30,23,1.0,1.0,0.0003154346967197,2.4437676312930194,1.2062387769033016,0.3208392497901575,0.9999999999899998,5.378469108461614,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
atrialfibrillation,1,success,lraes,resnet1d,act,0.2164502164502164,0.1631701631701631,-0.0532800532800532,-24.61537324308218,30,30,0.5555555555555555,0.5555555555555555,0.0001285125046863,0.02699011549278,1.080217370564266,0.1307955925685746,0.9999999999899996,1.0436398830928968,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_avg_response_k5
atrialfibrillation,2,success,lraes,resnet1d,act,0.3205128205128205,0.2136752136752136,-0.1068376068376068,-33.33332293333658,28,30,0.5555555555555555,1.0,0.0001290715055476,0.0331580005612472,1.090706036405645,0.1377230134252532,0.9999999999899996,1.0337744315478616,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_avg_response_k5
atrialfibrillation,3,success,lraes,resnet1d,act,0.1666666666666666,0.1142857142857142,-0.0523809523809523,-31.428552571439884,30,30,0.5555555555555555,0.5555555555555555,0.0001297611741127,0.032431814093901,1.0805785808919803,0.1302594275379113,0.9999999999899996,0.8437962467856867,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_avg_response_k5
ering,1,success,lraes,resnet1d,act,0.5424850558740912,0.770728365739663,0.2282433098655717,42.0736507523067,24,22,0.7777777777777777,0.7777777777777777,0.0001817127094904,0.0013174127664947,1.095832864908742,0.1432252431642479,0.9999999999899996,1.0850636769840405,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
ering,2,success,lraes,resnet1d,act,0.848105426301868,0.8240516523377348,-0.0240537739641332,-2.8361770107805797,30,22,0.7777777777777778,1.0,0.0001812258047722,0.0013010544451996,1.099629096427782,0.1460622400730903,0.9999999999899996,1.048420083095513,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
ering,3,success,lraes,resnet1d,act,0.8501737413578302,0.8887503548995355,0.0385766135417052,4.53749711707123,30,22,0.7777777777777778,1.0,0.0001813168629789,0.0013487980392097,1.100114671294853,0.1455349736666136,0.9999999999899996,1.0999095086492523,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_avg_response_k5
handmovementdirection,1,success,lraes,resnet1d,act,0.2384428967090257,0.2869066181566181,0.0484637214475924,20.32507648221397,21,20,0.5395413410119293,0.400297619047619,0.0002852733963609,1.1121569541185797e-07,1.0793300719372352,0.1404884216874545,0.9999999999899998,0.9899009169526736,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
handmovementdirection,2,success,lraes,resnet1d,act,0.2030680813439434,0.2277976545418406,0.0247295731978971,12.177965565177276,17,29,0.3214285714285714,0.4296772068511199,0.0002852987150415,1.1118799119537141e-07,1.080541127881654,0.1426091090310317,0.9999999999899998,0.987985101412486,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
