dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,direction_bank_source
natops,1,success,lraes,resnet1d,act,0.9373000436629222,0.9776820721805439,0.04038202851762174,4.308334826431455,18,30,0.972027972027972,0.972027972027972,0.0004449567606014974,2.911446696511492,1.2619113706945395,0.39469041092942264,0.9999999999899997,5.820767164174551,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes
natops,2,success,lraes,resnet1d,act,0.9070392331641024,0.9656884707287933,0.05864923756469087,6.466008189534598,27,30,1.0,1.0,0.0004454506541117628,2.9149291229519303,1.2857831005668034,0.4189263438425422,0.9999999999899997,5.7362806886113855,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes
natops,3,success,lraes,resnet1d,act,0.9205883200225039,0.9263695845227445,0.005781264500240635,0.6279966567577845,30,30,0.9458874458874459,0.9720279720279721,0.00044542903230962623,2.9214487281882775,1.284185400393003,0.41784810568306774,0.9999999999899997,5.643837013582446,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes
