dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
basicmotions,wdba_sameclass,1.0,0.0,0.0,0.0,1.0,320.0,10.0,3
ethanolconcentration,wdba_sameclass,0.2838204901117192,0.015985054244046046,0.004666795006291247,0.011594290993198112,0.36872349006448046,2080.0,10.0,3
har,wdba_sameclass,0.9516529298591497,0.007977414078171022,0.016757986387664126,0.008032609537617086,0.9928819324688699,58810.0,10.0,3
motorimagery,wdba_sameclass,0.408425344758768,0.03487376145800232,-0.02772786386532598,0.038904357505101676,0.576328975908256,2220.0,10.0,3
selfregulationscp2,wdba_sameclass,0.5064348862751297,0.06411204698397925,0.0556943435739379,0.10077659061654984,0.5681888481888482,1600.0,10.0,3
