method,n_datasets,mean_f1,mean_rank,win_count
dba_sameclass,3,0.4886602838413623,2.0,1
wdba_sameclass,3,0.4821728623547555,3.0,1
csta_topk_uniform_top5,3,0.4538169734412869,3.6666666666666665,0
pca_cov_state,3,0.42014373597304483,3.6666666666666665,1
csta_template_random_within_bank,3,0.44399496467984806,4.333333333333333,0
random_cov_state,3,0.4167977460823029,4.666666666666667,0
cs_flow_single_step,3,0.3819569400802929,6.666666666666667,0
