dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
cricket,pca_cov_state,0.9860139860139862,,0.0,,,860.0,10.0,1
cricket,random_cov_state,0.9860139860139862,,0.0,,,860.0,10.0,1
