dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
har,random_cov_state,0.969597371970611,0.005450118918814413,0.017200019273350502,0.006781362342461541,0.9945660358422798,58810.0,10.0,3
har,pca_cov_state,0.9667934420699692,0.00839570251498167,0.01439608937270879,0.008076414632337518,0.9947730272227546,58810.0,10.0,3
