dataset,no_aug,best_rawaug,raw_mixup,dba_sameclass,raw_smote_flatten_balanced,random_cov_state,pca_cov_state,csta_top1_current,csta_group_template_top,csta_top1_minus_no_aug,csta_group_minus_no_aug,csta_top1_minus_best_rawaug,csta_group_minus_best_rawaug,csta_top1_minus_raw_mixup,csta_group_minus_raw_mixup,csta_top1_minus_dba_sameclass,csta_group_minus_dba_sameclass,csta_top1_minus_raw_smote_flatten_balanced,csta_group_minus_raw_smote_flatten_balanced,csta_top1_minus_random_cov_state,csta_group_minus_random_cov_state,csta_top1_minus_pca_cov_state,csta_group_minus_pca_cov_state,csta_group_minus_csta_top1
ering,0.7469214078445964,0.7908052073827476,0.8188850184173725,0.8338175766315175,0.7469214078445964,0.7878228568457231,0.8501776214953166,0.837231988455564,0.7834727436167497,0.09031058061096764,0.036551335772153304,0.04642678107281639,-0.007332463765997943,0.018346970038191523,-0.03541227480062281,0.0034144118240465593,-0.050344833014767776,0.09031058061096764,0.036551335772153304,0.04940913160984095,-0.004350113228973385,-0.012945633039752602,-0.06670487787856694,-0.053759244838814335
natops,0.9216425322831762,0.9567634552113993,0.9296079267520693,0.9572815415000319,0.9216425322831762,0.9535241013126406,0.9512742307142527,0.9607853534384795,0.9659304125637961,0.03914282115530332,0.04428788028061992,0.004021898227080212,0.00916695735239681,0.031177426686410215,0.03632248581172681,0.0035038119384476207,0.008648871063764219,0.03914282115530332,0.04428788028061992,0.007261252125838835,0.012406311251155433,0.009511122724226828,0.014656181849543426,0.005145059125316598
