dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,template_usage_entropy,top_template_concentration,effective_k_dir_zpia,u_perp_norm_ratio_mean,u_perp_zero_rate,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std
natops,1,success,zpia_multidir_pool,resnet1d,act,0.9373000436629222,0.972152603731551,0.0348525600686288,3.7183990959850637,18,30,0.972027972027972,0.972027972027972,0.00044828065950631356,2.911504640413323,1.3901379569214725,0.5369405020316669,0.036146677083650394,5.82076716417455,-0.0023931311443448067,0.5013888888888889,1440,1440,10,10,zpia_multidir_pool,core_concat,concat_all,10.0,5,anchor_top_abs_response,2.13048224924689,0.1986111111111111,10,0.0,0.0,300,144,True,0.9999999999999999,1.0,1.0,0,0.7413955341463061,0.757840911898841,0.011585180050557838
natops,2,success,zpia_multidir_pool,resnet1d,act,0.9070392331641024,0.9659287282238102,0.05888949505970775,6.492496290571934,27,30,1.0,1.0,0.00044923256536431633,2.9148404833601664,1.419686293576701,0.5698702350888167,0.03673116136873647,5.7362806886113855,-0.0030792804900556803,0.5013888888888889,1440,1440,10,10,zpia_multidir_pool,core_concat,concat_all,10.0,5,anchor_top_abs_response,2.221224673761672,0.16944444444444445,10,0.0,0.0,300,144,True,0.9999999999999999,1.0,1.0,0,0.753430123513149,0.7592133258157752,0.01079501165234617
natops,3,success,zpia_multidir_pool,resnet1d,act,0.9205883200225039,0.931367637371963,0.010779317349459139,1.1709160266425724,30,16,0.9458874458874459,0.9720279720279721,0.00044883202304386426,2.921459823175067,1.4077723639479913,0.5583593769176705,0.03742235967679892,5.643837013582447,-0.002173767890781164,0.5006944444444444,1440,1440,10,10,zpia_multidir_pool,core_concat,concat_all,10.0,5,anchor_top_abs_response,2.107427357561308,0.19722222222222222,10,0.0,0.0,300,144,True,0.9999999999999999,1.0,1.0,0,0.7591960365934863,0.7556615765190766,0.011453839345274181
