dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,latent_target_dist_mean_audit,latent_target_sampling_prob_mean_audit,latent_residual_norm_mean_audit,latent_pred_velocity_norm_mean_audit,latent_pred_target_cosine_mean_audit,latent_fallback_rate_audit,task_utility_mean_audit,task_margin_mean_audit,selected_template_entropy,direction_source,operator_source,latent_train_cosine_loss_mean,latent_train_mse_mean,latent_train_pred_target_cosine_mean,latent_pred_velocity_norm_mean,latent_pred_velocity_norm_std,latent_target_velocity_norm_mean,latent_target_velocity_norm_std,latent_target_dist_mean,latent_target_dist_std,latent_target_sampling_entropy,latent_target_sampling_entropy_by_class_mean,latent_target_sampling_entropy_by_class_min,latent_fallback_rate,latent_residual_effective_rank,latent_residual_pairwise_cosine_mean,latent_generated_direction_pairwise_cosine_mean,latent_unique_direction_ratio,latent_effective_aug_multiplier,latent_pred_target_cosine_mean,latent_hidden_width,latent_class_embedding_dim,latent_hidden_layers,latent_lambda_cos,latent_flow_epochs,latent_flow_batch_size,latent_flow_lr,latent_flow_weight_decay,latent_rbf_tau_floor,task_utility_mean,task_utility_std,task_margin_mean,task_margin_std,task_bad_margin_mass,task_wrong_pred_mass,task_sampling_entropy,task_sampling_effective_support,task_kl_task_vs_geo,task_guidance_fallback_rate,task_guidance_fallback_reason,task_invalid_candidate_rate,task_warmup_train_epochs,task_warmup_train_loss_mean,task_guidance_beta,task_guidance_margin_min,task_guidance_lambda_margin,task_guidance_max_candidates,wdba_k,wdba_max_iter,wdba_tau,dba_k,dba_max_iter
ering,3,latent_residual_flow,success,,0.8501737413578302,0.8149596492629155,-0.03521409209491466,240,10.0,10.0,covariance_state_latent_residual,hard,resnet1d,True,False,none,True,latent_residual_sampling,1.0,22,0,0,5.256462316028774,latent_residual_flow,anchor_conditioned_latent_residual,,,Latent Residual Flow,latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.000181181413853,0.001353178909214,1.0976080962112118,0.1447325780104732,0.1431906745902613,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,1.0,0.0,0.0,0.0,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot7_v1/resnet1d_s123/_csta_runs/latent_residual_flow/ering/s3/candidate_audit/ering_s3_latent_residual_flow_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1431906745902613,0.0,0.0,1.0999095086492523,0.001353178909214,,,,,,1.0,0.1,0.100000001459072,,,latent_residual_flow_operator,latent_residual_flow,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,latent_residual_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,1.115535696557892,0.3943048243770997,1.115535696557892,0.3298865034793052,0.2265992483436816,0.0,,,0.0,latent_residual_flow_operator,latent_residual_flow,0.0574541985988616,0.1189316809177398,0.942545771598816,0.3815867900848388,0.1182723268866539,1.4108193404465172,0.2039112518772243,1.0805191379158632,0.4531191093250821,1.0044680863043285,1.004468086304328,0.9476713507732496,0.0,5.962537736421985,-0.036215955768605,0.0745280946624719,1.0,10.0,0.2265992483436816,128.0,6.0,2.0,0.5,50.0,128.0,0.001,0.0001,1e-12,,,,,,,,,,,,,,,,,,,,,,,
ering,3,task_guided_residual_direct,success,,0.8501737413578302,0.8033296234572713,-0.04684411790055887,240,10.0,10.0,covariance_state_task_guided_latent_residual,hard,resnet1d,True,False,none,True,task_guided_residual_direct_probe,1.0,22,0,0,5.005280959885567,task_guided_residual_direct,anchor_conditioned_task_guided_latent_residual,,,Task-Guided Latent Residual Flow,task_reweighted_latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0001815462616723,0.0013576984127505,1.0947667923983446,0.1402754482202933,0.1431906745902614,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,1.0,0.0,0.0,0.0,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot7_v1/resnet1d_s123/_csta_runs/task_guided_residual_direct/ering/s3/candidate_audit/ering_s3_task_guided_residual_direct_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1431906745902614,0.0,0.0,1.0999095086492523,0.0013576984127505,,,,,,1.0,0.1,0.1000000014901161,,,task_guided_latent_residual_operator,task_guided_residual_direct,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,task_guided_latent_residual_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,1.2134840204563058,0.5573679796144575,1.2134840204563058,1.418562514566703,1.0,0.0,1.5168494065179028,0.1122682385146617,0.0,task_guided_latent_residual_operator,task_guided_residual_direct,0.0,0.0,1.0,1.344845308761591,0.2740141220161204,1.344845308761591,0.2740141220161204,1.2463765531213848,0.6169685688259992,0.7622112433316754,,,0.0,6.152112140052343,-0.020254986670154,0.8132887831850436,0.2458333333333333,2.458333333333333,1.0,0.0,0.0,0.0,0.5,50.0,128.0,0.001,0.0001,1e-12,1.5152361118612172,0.2396924367928086,0.112958665471524,0.4001315176908461,0.5833333333333334,0.5833333333333334,0.7622112433316754,2.170232179851285,0.3641068611639011,0.0,,0.0,10.0,0.4988716322928667,1.0,0.0,1.0,0.0,,,,,
ering,3,task_guided_latent_residual_flow,success,,0.8501737413578302,0.6799011697016474,-0.17027257165618281,240,10.0,10.0,covariance_state_task_guided_latent_residual,hard,resnet1d,True,False,none,True,task_reweighted_residual_sampling,0.7777777777777778,21,0,0,5.2745220069773495,task_guided_latent_residual_flow,anchor_conditioned_task_guided_latent_residual,,,Task-Guided Latent Residual Flow,task_reweighted_latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.000181402437605,0.0013521072727732,1.096821862308201,0.1446470793404522,0.1431906745902614,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,1.0,0.0,0.0,0.0,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot7_v1/resnet1d_s123/_csta_runs/task_guided_latent_residual_flow/ering/s3/candidate_audit/ering_s3_task_guided_latent_residual_flow_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1431906745902614,0.0,0.0,1.0999095086492523,0.0013521072727732,,,,,,1.0,0.1,0.1000000012417634,,,task_guided_latent_residual_operator,task_guided_latent_residual_flow,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,task_guided_latent_residual_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,1.2134840204563058,0.5573679796144575,1.2134840204563058,0.3652094749012075,0.2606189026938229,0.0,1.5168494065179028,0.1122682385146617,0.0,task_guided_latent_residual_operator,task_guided_latent_residual_flow,0.0832513570785522,0.1048739179968833,0.9167487025260924,0.4096941351890564,0.1022448167204856,1.344845308761591,0.2740141220161204,1.2463765531213848,0.6169685688259992,0.7622112433316754,,,0.0,6.152112140052343,-0.020254986670154,0.0847433141117898,1.0,10.0,0.2606189026938229,128.0,6.0,2.0,0.5,50.0,128.0,0.001,0.0001,1e-12,1.5152361118612172,0.2396924367928086,0.112958665471524,0.4001315176908461,0.5833333333333334,0.5833333333333334,0.7622112433316754,2.170232179851285,0.3641068611639011,0.0,,0.0,10.0,0.4988716322928667,1.0,0.0,1.0,0.0,,,,,
ering,3,wdba_sameclass,success,,0.8501737413578302,0.8534047914877695,0.0032310501299392946,240,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,29,240,240,2.5253111890051514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,11.040286949023267,,
ering,3,dba_sameclass,success,,0.8501737413578302,0.8414960913532203,-0.00867765000460985,240,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,1.0,25,240,240,1.1796684069558978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
handmovementdirection,1,csta_topk_uniform_top5,success,,0.2384428967090257,0.3083036244800951,0.06986072777106939,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.4155448717948717,30,0,0,10.185237562982365,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854442248617,1.112277880871225e-07,1.085677228616594,0.1482627789120797,0.137823303561668,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.266119242263424,0.1484375,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot7_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999998628687,0.2823965567471198,0.4179943816868394,0.2775472064310195,0.1404471752558198,2.027747648209945,0.0999999998628687,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.137823303561668,0.0,0.0,0.9899009169526736,1.112277880871225e-07,0.4179943816868394,0.2775472064310195,0.1404471752558198,2.027747648209945,0.2823965567471198,1.0,0.0999999998628687,0.1000000014901161,2.266119242263424,0.1484375,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7521657954824004,0.7547584640415349,0.0132217261575631,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,2.266119242263424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,1,random_cov_state,success,,0.23844289670902574,0.2978106676959372,0.05936777098691148,1280,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.3897530165912519,20,0,0,4.008744955994189,,,,,,,,,,1.1122564932851676e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,1,csta_template_random_within_bank,success,,0.2384428967090257,0.260980318609064,0.022537421900038324,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.469485294117647,17,0,0,8.303460082039237,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854501664002,1.1122819730451854e-07,1.0863795497017836,0.148721573608145,0.1378233036739099,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.2666590721856053,0.1328125,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot7_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_csta_template_random_within_bank_candidate_audit.csv.gz,0.0999999999377788,0.1910499534438887,0.4179943816868394,0.2775472064310195,0.1404471752558198,2.027747648209945,0.0999999999377788,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.1378233036739099,0.0,0.0,0.9899009169526736,1.1122819730451854e-07,0.4179943816868394,0.2775472064310195,0.1404471752558198,2.027747648209945,0.1910499534438887,1.0,0.0999999999377788,0.1000000014901161,2.2666590721856053,0.1328125,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7521657954824004,0.7547584640415349,0.0132217261575631,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,2.2666590721856053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,1,latent_residual_direct,success,,0.2384428967090257,0.2630751997462281,0.02463230303720243,1280,10.0,10.0,covariance_state_latent_residual,hard,resnet1d,True,False,none,True,latent_residual_direct_probe,0.4546345811051694,30,0,0,10.141701742075384,latent_residual_direct,anchor_conditioned_latent_residual,,,Latent Residual Flow,latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0002852739937917,1.1148786211989481e-07,1.0807495804040814,0.1465692626323294,0.1378233037615359,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,1.0,0.0,0.0,0.0,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot7_v1/resnet1d_s123/_csta_runs/latent_residual_direct/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_latent_residual_direct_candidate_audit.csv.gz,0.1,,,,,,,,,0.0999999999999999,0.0999999999999999,0.1378233037615359,0.0,0.0,0.9899009169526736,1.1148786211989481e-07,,,,,,1.0,0.1,0.1000000014610122,,,latent_residual_flow_operator,latent_residual_direct,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,latent_residual_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,1.3062758757727846,0.0357120256340468,1.3062758757727846,1.41481839380523,1.0,0.0,,,0.0,latent_residual_flow_operator,latent_residual_direct,0.0,0.0,1.0,1.3917997283563688,0.1044679403115363,1.3917997283563688,0.1044679403115363,1.2907062050804543,0.2398219925316151,3.3814303521237625,3.381430352123763,3.3425859923754366,0.0,30.707970754130173,0.0017237426889597,0.5003275106285128,0.8460937500000002,8.4609375,1.0,0.0,0.0,0.0,0.5,50.0,128.0,0.001,0.0001,1e-12,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,1,latent_residual_flow,success,,0.2384428967090257,0.3460217942976563,0.1075788975886306,1280,10.0,10.0,covariance_state_latent_residual,hard,resnet1d,True,False,none,True,latent_residual_sampling,0.4305555555555556,23,0,0,9.716830143006518,latent_residual_flow,anchor_conditioned_latent_residual,,,Latent Residual Flow,latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0002857024598663,1.1126090735377553e-07,1.0919018047516509,0.1675269841729227,0.1378233037615359,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,1.0,0.0,0.0,0.0,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot7_v1/resnet1d_s123/_csta_runs/latent_residual_flow/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_latent_residual_flow_candidate_audit.csv.gz,0.1,,,,,,,,,0.0999999999999999,0.0999999999999999,0.1378233037615359,0.0,0.0,0.9899009169526736,1.1126090735377553e-07,,,,,,1.0,0.1,0.100000001466833,,,latent_residual_flow_operator,latent_residual_flow,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,latent_residual_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,1.3062758757727846,0.0357120256340468,1.3062758757727846,0.175585905255729,0.239955081242509,0.0,,,0.0,latent_residual_flow_operator,latent_residual_flow,0.2724963128566742,0.0290977079421281,0.7275036573410034,0.1908395588397979,0.0402277186512947,1.3917997283563688,0.1044679403115363,1.2907062050804543,0.2398219925316151,3.3814303521237625,3.381430352123763,3.3425859923754366,0.0,30.707970754130173,0.0017237426889597,0.0175783990028427,1.0,10.0,0.239955081242509,128.0,4.0,2.0,0.5,50.0,128.0,0.001,0.0001,1e-12,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,1,task_guided_residual_direct,success,,0.2384428967090257,0.2538052402370243,0.01536234352799859,1280,10.0,10.0,covariance_state_task_guided_latent_residual,hard,resnet1d,True,False,none,True,task_guided_residual_direct_probe,0.4720588235294118,27,0,0,12.452002239180729,task_guided_residual_direct,anchor_conditioned_task_guided_latent_residual,,,Task-Guided Latent Residual Flow,task_reweighted_latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0002849863937191,1.1147356114400173e-07,1.08045165965649,0.1460264455376337,0.1378233037615359,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,1.0,0.0,0.0,0.0,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot7_v1/resnet1d_s123/_csta_runs/task_guided_residual_direct/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_task_guided_residual_direct_candidate_audit.csv.gz,0.1,,,,,,,,,0.0999999999999999,0.0999999999999999,0.1378233037615359,0.0,0.0,0.9899009169526736,1.1147356114400173e-07,,,,,,1.0,0.1,0.1000000014784745,,,task_guided_latent_residual_operator,task_guided_residual_direct,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,task_guided_latent_residual_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,1.309109851775445,0.0701096996773394,1.309109851775445,1.4097155525718938,1.0,0.0,0.8927689131957031,0.2456120215294504,0.0,task_guided_latent_residual_operator,task_guided_residual_direct,0.0,0.0,1.0,1.4163762197525775,0.0922878042341762,1.4163762197525775,0.0922878042341762,1.3076021203698545,0.2860252932450128,2.979763977635937,,,0.0,29.95845695885102,-0.0003892786014126,0.5442601929561373,0.7609375,7.609375,1.0,0.0,0.0,0.0,0.5,50.0,128.0,0.001,0.0001,1e-12,0.8861939019339621,0.2875933053029729,0.2529193679235299,0.657198015293809,0.4190414169529229,0.4190414169529229,2.979763977635937,19.89301421894479,0.4088242810659919,0.0,,0.0,10.0,0.8218555986881256,1.0,0.0,1.0,0.0,,,,,
handmovementdirection,1,task_guided_latent_residual_flow,success,,0.2384428967090257,0.3254310344827587,0.08698813777373299,1280,10.0,10.0,covariance_state_task_guided_latent_residual,hard,resnet1d,True,False,none,True,task_reweighted_residual_sampling,0.4361111111111111,13,0,0,10.838052944047377,task_guided_latent_residual_flow,anchor_conditioned_task_guided_latent_residual,,,Task-Guided Latent Residual Flow,task_reweighted_latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0002856180407192,1.1124921744646737e-07,1.0922292339109998,0.1677541639097429,0.1378233037615359,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,1.0,0.0,0.0,0.0,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot7_v1/resnet1d_s123/_csta_runs/task_guided_latent_residual_flow/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_task_guided_latent_residual_flow_candidate_audit.csv.gz,0.0999999999999999,,,,,,,,,0.0999999999999999,0.0999999999999999,0.1378233037615359,0.0,0.0,0.9899009169526736,1.1124921744646737e-07,,,,,,1.0,0.0999999999999999,0.1000000014901161,,,task_guided_latent_residual_operator,task_guided_latent_residual_flow,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,task_guided_latent_residual_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,1.309109851775445,0.0701096996773394,1.309109851775445,0.1822415127846895,0.2620393714334804,0.0,0.8927689131957031,0.2456120215294504,0.0,task_guided_latent_residual_operator,task_guided_latent_residual_flow,0.2743105888366699,0.030115757137537,0.7256894111633301,0.1948393136262893,0.0452874861657619,1.4163762197525775,0.0922878042341762,1.3076021203698545,0.2860252932450128,2.979763977635937,,,0.0,29.95845695885102,-0.0003892786014126,0.0212797776409166,1.0,10.0,0.2620393714334804,128.0,4.0,2.0,0.5,50.0,128.0,0.001,0.0001,1e-12,0.8861939019339621,0.2875933053029729,0.2529193679235299,0.657198015293809,0.4190414169529229,0.4190414169529229,2.979763977635937,19.89301421894479,0.4088242810659919,0.0,,0.0,10.0,0.8218555986881256,1.0,0.0,1.0,0.0,,,,,
handmovementdirection,1,wdba_sameclass,success,,0.23844289670902574,0.3542478354978355,0.11580493878880976,1280,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.5208333333333334,29,0,0,64.74138029199094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,10071.54506849434,,
handmovementdirection,1,dba_sameclass,success,,0.23844289670902574,0.3836378382993256,0.14519494159029983,1280,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.5167542016806722,30,0,0,55.38221207098104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
handmovementdirection,2,csta_topk_uniform_top5,success,,0.2030680813439434,0.2571428571428571,0.054074775798913705,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3803223219699192,14,0,0,7.515355313196778,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854424445032,1.1119469691529677e-07,1.08722003728433,0.1484695270658685,0.1384131422750736,0.987985101412486,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.234776852244379,0.1484375,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot7_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/handmovementdirection/s2/candidate_audit/handmovementdirection_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000001173613,0.2786994342718197,0.4176479965763106,0.2808439283452091,0.1368040682311015,2.030261758781722,0.1000000001173613,0.1000000009080395,1.0,0.0999999999999999,0.0999999999999999,0.1384131422750736,0.0,0.0,0.987985101412486,1.1119469691529677e-07,0.4176479965763106,0.2808439283452091,0.1368040682311015,2.030261758781722,0.2786994342718197,1.0,0.1000000001173613,0.1000000009080395,2.234776852244379,0.1484375,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7594804272123965,0.761819704350053,0.0119107333957204,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,2.234776852244379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,2,random_cov_state,success,,0.2030680813439434,0.24690934065934064,0.04384125931539723,1280,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.38832833832833835,22,0,0,4.24942641495727,,,,,,,,,,1.1118641264596458e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
