method,debug_probe,mean_f1,ci_low,ci_high,delta_vs_u5,delta_vs_random_cov,delta_vs_bank_random,delta_vs_latent_direct,delta_vs_latent_flow,delta_vs_wdba,task_utility_mean,task_utility_std,task_margin_mean,task_margin_std,task_bad_margin_mass,task_wrong_pred_mass,task_sampling_entropy,task_sampling_effective_support,task_kl_task_vs_geo,task_guidance_fallback_rate,task_invalid_candidate_rate,task_warmup_train_loss_mean,latent_train_mse_mean,latent_train_pred_target_cosine_mean,latent_train_cosine_loss_mean,latent_generated_direction_pairwise_cosine_mean,latent_unique_direction_ratio,latent_effective_aug_multiplier,latent_residual_effective_rank,latent_residual_pairwise_cosine_mean,bridge_success_rate,gamma_used_ratio_mean,gamma_used_ratio_mean_audit,safe_clip_rate,transport_error_logeuc_mean,seed_wins_vs_u5,seed_ties_vs_u5,seed_losses_vs_u5,dataset_wins_vs_u5,dataset_ties_vs_u5,dataset_losses_vs_u5,paired_delta_vs_u5_mean,paired_delta_vs_u5_ci_low,paired_delta_vs_u5_ci_high,wilcoxon_p_vs_u5,seed_wins_vs_random_cov,seed_ties_vs_random_cov,seed_losses_vs_random_cov,dataset_wins_vs_random_cov,dataset_ties_vs_random_cov,dataset_losses_vs_random_cov,paired_delta_vs_random_cov_mean,paired_delta_vs_random_cov_ci_low,paired_delta_vs_random_cov_ci_high,wilcoxon_p_vs_random_cov,seed_wins_vs_bank_random,seed_ties_vs_bank_random,seed_losses_vs_bank_random,dataset_wins_vs_bank_random,dataset_ties_vs_bank_random,dataset_losses_vs_bank_random,paired_delta_vs_bank_random_mean,paired_delta_vs_bank_random_ci_low,paired_delta_vs_bank_random_ci_high,wilcoxon_p_vs_bank_random,seed_wins_vs_latent_direct,seed_ties_vs_latent_direct,seed_losses_vs_latent_direct,dataset_wins_vs_latent_direct,dataset_ties_vs_latent_direct,dataset_losses_vs_latent_direct,paired_delta_vs_latent_direct_mean,paired_delta_vs_latent_direct_ci_low,paired_delta_vs_latent_direct_ci_high,wilcoxon_p_vs_latent_direct,seed_wins_vs_latent_flow,seed_ties_vs_latent_flow,seed_losses_vs_latent_flow,dataset_wins_vs_latent_flow,dataset_ties_vs_latent_flow,dataset_losses_vs_latent_flow,paired_delta_vs_latent_flow_mean,paired_delta_vs_latent_flow_ci_low,paired_delta_vs_latent_flow_ci_high,wilcoxon_p_vs_latent_flow,seed_wins_vs_wdba,seed_ties_vs_wdba,seed_losses_vs_wdba,dataset_wins_vs_wdba,dataset_ties_vs_wdba,dataset_losses_vs_wdba,paired_delta_vs_wdba_mean,paired_delta_vs_wdba_ci_low,paired_delta_vs_wdba_ci_high,wilcoxon_p_vs_wdba
wdba_sameclass,False,0.6679222249312298,0.5505606187579344,0.7830660327691255,0.0026804204562592693,0.019792112167471232,0.014376388299248588,0.034569524711327015,0.020422288059015803,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,12,3,0,4,0.002680420456259293,-0.024174288424061663,0.031660500918838215,1.0,11,0,10,3,0,4,0.01979211216747112,-0.016945447060620494,0.06105979820127427,0.5854024887084961,13,0,8,5,0,2,0.014376388299248612,-0.01035775824658985,0.04169524991253812,0.3038158416748047,12,0,9,3,0,4,0.03456952471132704,-0.004022727216919842,0.07662295995992112,0.27221012115478516,11,0,10,3,0,4,0.020422288059015956,-0.010395295307581754,0.054500848124736816,0.539189338684082,0,21,0,0,7,0,0.0,0.0,0.0,
csta_topk_uniform_top5,False,0.6652418044749705,0.5364842025865688,0.789836122533581,0.0,0.017111691711211963,0.011695967842989319,0.031889104255067746,0.017741867602756534,-0.0026804204562592693,,,,,,,,,,,,,,,,,,,,,,0.9943245465901505,0.9943245465901505,0.024999999999999994,0.7712347352606244,0,21,0,0,7,0,0.0,0.0,0.0,,10,1,10,5,0,2,0.01711169171121183,-0.010835689569610929,0.05172414859488138,0.45527280991543384,16,1,4,6,0,1,0.011695967842989315,-0.0038048738731685924,0.025434053080878087,0.02509350819808047,12,0,9,6,0,1,0.031889104255067746,0.004139977642642095,0.07015239821979098,0.06464958190917969,15,0,6,5,0,2,0.017741867602756662,0.0015511594225386038,0.03780514999178608,0.03191947937011719,12,0,9,4,0,3,-0.002680420456259293,-0.03166050091883822,0.02417428842406161,1.0
dba_sameclass,False,0.6633089519049826,0.5371239673925019,0.7865556506611867,-0.0019328525699878751,0.015178839141224088,0.009763115273001444,0.02995625168507987,0.01580901503276866,-0.004613273026247144,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,11,3,0,4,-0.0019328525699877576,-0.031255206043811,0.028802849793478146,0.7592878341674805,9,0,12,4,0,3,0.015178839141224068,-0.01316125431832843,0.04691640226541556,0.8917322158813477,12,0,9,5,0,2,0.009763115273001558,-0.020660370536638814,0.04413383774682794,0.8648872375488281,11,0,10,4,0,3,0.029956251685079992,0.0022692570636669955,0.059076683189361226,0.2572479248046875,11,1,9,4,0,3,0.015809015032768905,-0.009380642233894785,0.04326098440619797,0.2958775226696384,10,0,11,3,0,4,-0.004613273026247053,-0.026831972654731258,0.017963596422161457,0.7079343795776367
csta_template_random_within_bank,False,0.6535458366319812,0.5232651051707234,0.7773770445080794,-0.011695967842989319,0.005415723868222644,0.0,0.020193136412078427,0.006045899759767215,-0.014376388299248588,,,,,,,,,,,,,,,,,,,,,,0.9943245465680415,0.9943245465680415,0.024999999999999994,0.7712348967354768,4,1,16,1,0,6,-0.011695967842989315,-0.025434053080878094,0.0038048738731685885,0.02509350819808047,7,0,14,2,0,5,0.005415723868222513,-0.025048624812752263,0.0426038168131945,0.27221012115478516,0,21,0,0,7,0,0.0,0.0,0.0,,8,1,12,5,0,2,0.020193136412078434,-0.009129252544103713,0.05757409642045468,0.9404809859004396,9,0,12,3,0,4,0.006045899759767347,-0.01606627773591753,0.03114528674444214,0.9186935424804688,8,0,13,2,0,5,-0.014376388299248612,-0.041695249912538125,0.010357758246589847,0.3038158416748047
random_cov_state,False,0.6481301127637585,0.5114323970573127,0.7796314820021266,-0.017111691711211963,0.0,-0.005415723868222644,0.014777412543855784,0.000630175891544571,-0.019792112167471232,,,,,,,,,,,,,,,,,,,,,,,,,0.7712090154099581,10,1,10,2,0,5,-0.01711169171121183,-0.051724148594881406,0.010835689569610923,0.45527280991543384,0,21,0,0,7,0,0.0,0.0,0.0,,14,0,7,5,0,2,-0.005415723868222513,-0.0426038168131945,0.025048624812752253,0.27221012115478516,13,0,8,5,0,2,0.01477741254385592,-0.008370330489619137,0.039784568438335596,0.2428417205810547,13,0,8,4,0,3,0.000630175891544834,-0.026405070796200997,0.024910861271055306,0.682713508605957,10,0,11,4,0,3,-0.01979211216747112,-0.061059798201274294,0.01694544706062049,0.5854024887084961
latent_residual_flow,False,0.647499936872214,0.5111258702472291,0.7786641523758033,-0.017741867602756534,-0.000630175891544571,-0.006045899759767215,0.014147236652311213,0.0,-0.020422288059015803,,,,,,,,,,,,,0.09866685149747696,0.8596993145488557,0.14030069387739608,0.09162534147940493,1.0,10.0,23.176594481635796,-0.015567477076340657,1.0,,0.9943245466085674,0.024999999999999994,0.7722096323984609,6,0,15,2,0,5,-0.017741867602756662,-0.03780514999178608,-0.0015511594225386042,0.03191947937011719,8,0,13,3,0,4,-0.000630175891544834,-0.02491086127105531,0.026405070796200997,0.682713508605957,12,0,9,4,0,3,-0.006045899759767347,-0.031145286744442165,0.016066277735917515,0.9186935424804688,12,0,9,5,0,2,0.014147236652311086,-0.006619654222349139,0.036661692408905856,0.37372493743896484,0,21,0,0,7,0,0.0,0.0,0.0,,10,0,11,4,0,3,-0.020422288059015956,-0.054500848124736836,0.01039529530758175,0.539189338684082
task_guided_latent_residual_flow,False,0.6468551093938937,0.5109158575273214,0.7771969423973843,-0.01838669508107682,-0.0012750033698648577,-0.006690727238087502,0.013502409173990926,-0.0006448274783202868,-0.02106711553733609,0.8661675135081353,0.2325341219617504,1.6172152821063757,0.9312941356195743,0.3279074022414916,0.3279074022414916,1.9400863980701082,10.442233138759914,0.4332219855223307,0.0,0.0,0.7254743133656799,0.09142745295096007,0.8552445144880385,0.14475552897368155,0.1141338416313719,1.0,10.0,22.1168491242593,0.001645223364595605,1.0,,0.9943245466085674,0.024999999999999994,0.7723232365464067,9,0,12,3,0,4,-0.018386695081076827,-0.04146176594465917,0.0009408186753717012,0.35541629791259766,12,0,9,4,0,3,-0.0012750033698649991,-0.022955177671647144,0.019349575737126857,0.7334699630737305,13,0,8,5,0,2,-0.006690727238087512,-0.03465517188635105,0.016569613504985668,0.7592878341674805,15,0,6,6,0,1,0.01350240917399092,-0.011440552584706125,0.0416649513607257,0.20291709899902344,11,1,9,3,0,4,-0.0006448274783201651,-0.02002711510041608,0.017059626075131104,0.7368753708069717,10,0,11,3,0,4,-0.021067115537336124,-0.05533771075488542,0.012007608164809142,0.6332969665527344
task_guided_residual_direct,True,0.6416844904552024,0.498271025926206,0.779259849789739,-0.023557314019768127,-0.006445622308556165,-0.011861346176778809,0.008331790235299619,-0.005815446417011594,-0.026237734476027397,0.8661675135081353,0.2325341219617504,1.6172152821063757,0.9312941356195743,0.3279074022414916,0.3279074022414916,1.9400863980701082,10.442233138759914,0.4332219855223307,0.0,0.0,0.7254743133656799,0.0,1.0,0.0,0.6348643704628671,0.5155120149911817,5.155120149911816,22.1168491242593,0.001645223364595605,1.0,,0.9943245466085674,0.024999999999999994,0.7756150669223971,6,0,15,2,0,5,-0.023557314019768148,-0.05544569116660878,0.0010985283007153245,0.11934185028076172,8,0,13,2,0,5,-0.006445622308556319,-0.024220278153448124,0.011715883281106504,0.4319114685058594,12,0,9,4,0,3,-0.011861346176778833,-0.04340122421185259,0.015722656522595923,0.8648872375488281,11,1,9,4,0,3,0.008331790235299603,-0.005996672109438295,0.02372403571672479,0.43304828842793475,9,0,12,2,0,5,-0.0058154464170114845,-0.027652275262095422,0.012431260953459086,0.945744514465332,9,0,12,3,0,4,-0.026237734476027445,-0.07005543995599907,0.01438612855956741,0.39258384704589844
latent_residual_direct,False,0.6333527002199028,0.4901941767610427,0.7729342398827337,-0.031889104255067746,-0.014777412543855784,-0.020193136412078427,0.0,-0.014147236652311213,-0.034569524711327015,,,,,,,,,,,,,0.0,1.0,0.0,0.5617280308795758,0.5997274581128748,5.997274581128748,23.176594481635796,-0.015567477076340657,1.0,,0.9943245466085674,0.024999999999999994,0.7755177387904448,9,0,12,1,0,6,-0.031889104255067746,-0.07015239821979101,-0.004139977642642099,0.06464958190917969,8,0,13,2,0,5,-0.01477741254385592,-0.03978456843833561,0.00837033048961911,0.2428417205810547,12,1,8,2,0,5,-0.020193136412078434,-0.057574096420454704,0.0091292525441037,0.9404809859004396,0,21,0,0,7,0,0.0,0.0,0.0,,9,0,12,2,0,5,-0.014147236652311086,-0.036661692408905856,0.006619654222349137,0.37372493743896484,9,0,12,4,0,3,-0.03456952471132704,-0.07662295995992112,0.00402272721691984,0.27221012115478516
