dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,template_usage_entropy,top_template_concentration,effective_k_dir_zpia,u_perp_norm_ratio_mean,u_perp_zero_rate,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std
atrialfibrillation,1,success,zpia_multidir_pool,resnet1d,act,0.21645021645021645,0.20833333333333334,-0.008116883116883106,-3.7499982675007955,30,30,0.5555555555555555,0.5555555555555555,0.00012828810013230712,0.02704782061850232,1.0701130043658162,0.11338567784774792,0.2722070975131456,1.0436398830928968,0.004410147666931152,0.5,120,120,10,10,zpia_multidir_pool,core_concat,concat_all,10.0,5,anchor_top_abs_response,2.2170305901166754,0.15,10,0.0,0.0,3,12,False,0.9999999999999999,1.0,1.0,0,0.25503710836907434,0.2867997950590593,0.06626625639354124
atrialfibrillation,2,success,zpia_multidir_pool,resnet1d,act,0.32051282051282054,0.14035087719298245,-0.1801619433198381,-56.21050877811074,28,29,0.5555555555555555,1.0,0.00012793022524790592,0.03320189859463161,1.044593230812063,0.10582951075163975,0.26318249043872777,1.0337744315478619,0.008517105132341385,0.475,120,120,10,10,zpia_multidir_pool,core_concat,concat_all,10.0,5,anchor_top_abs_response,2.047003063222926,0.18333333333333332,10,0.0,0.0,3,12,False,0.9999999999999999,1.0,1.0,0,0.35922790268326976,0.37770944752310553,0.04301520050077507
atrialfibrillation,3,success,zpia_multidir_pool,resnet1d,act,0.16666666666666666,0.3722943722943723,0.20562770562770563,123.37654935069378,30,15,0.5555555555555555,1.0,0.00012829656481557787,0.03238423552507464,1.0708884641050957,0.11633787228449569,0.27283001425688436,0.8437962467856865,0.007485764101147652,0.5,120,120,10,10,zpia_multidir_pool,core_concat,concat_all,10.0,5,anchor_top_abs_response,2.198702012429703,0.16666666666666666,10,0.0,0.0,3,12,False,0.9999999999999999,1.0,1.0,0,0.2480053213535128,0.2473399434098298,0.004362758451627671
