dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,template_usage_entropy,top_template_concentration,effective_k_dir_zpia,u_perp_norm_ratio_mean,u_perp_zero_rate,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std
atrialfibrillation,1,success,zpia_top1_pool,resnet1d,act,0.21645021645021645,0.16317016317016317,-0.05328005328005328,-24.61537324308218,30,30,0.5555555555555555,0.5555555555555555,0.00012798225507217533,0.027042982865762587,1.0477543861492866,0.10626130838959498,0.27220709958281214,1.0436398830928968,0.007764929439872503,0.5,120,120,10,10,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,1.3086053872494494,0.4166666666666667,10,0.0,0.0,3,12,False,0.9999999999999999,1.0,1.0,0,0.25503710836907434,0.2867997950590593,0.06626625639354124
atrialfibrillation,2,success,zpia_top1_pool,resnet1d,act,0.32051282051282054,0.15555555555555556,-0.16495726495726498,-51.466650609071685,28,30,0.5555555555555555,1.0,0.00012785384204992708,0.03318530281578466,1.038810023727456,0.10195224525128364,0.26318249324802184,1.0337744315478619,0.006794975139200687,0.5,120,120,10,10,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,1.126928794796676,0.5,10,0.0,0.0,3,12,False,0.9999999999999999,1.0,1.0,0,0.35922790268326976,0.37770944752310553,0.04301520050077507
atrialfibrillation,3,success,zpia_top1_pool,resnet1d,act,0.16666666666666666,0.21318681318681318,0.04652014652014652,27.912071164845216,30,30,0.5555555555555555,0.5555555555555555,0.0001282537790860506,0.03238029931968031,1.0684682487906456,0.11757894302906559,0.2728300149582497,0.8437962467856865,0.013768087141215801,0.5,120,120,10,10,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,1.5454229031885935,0.25,10,0.0,0.0,3,12,False,0.9999999999999999,1.0,1.0,0,0.2480053213535128,0.2473399434098298,0.004362758451627671
