dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
har,no_aug,0.9760712472892227,0.0016724626030016892,0.0,0.0,,0.0,0.0,3
har,csta_topk_uniform_top5,0.9650057693039223,0.002858766813908706,-0.011065477985300295,0.0029015015279758097,0.0,58810.0,10.0,3
