dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
handwriting,random_cov_state,0.08267965565270362,0.013425045511695063,0.040628425083442436,0.014126636054876546,0.11869973544973544,1200.0,10.0,3
handwriting,pca_cov_state,0.0823774410709841,0.014727708633702565,0.04032621050172292,0.015514823587111357,0.11869973544973544,1200.0,10.0,3
