dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
atrialfibrillation,manifold_mixup,0.22753172753172754,0.13435510399616343,-0.007011507011507027,0.18418849946121157,0.7037037037037036,0.0,0.0,3
atrialfibrillation,raw_mixup,0.14610636277302944,0.01799407134207589,-0.0884368717702051,0.06540204686259465,0.5555555555555555,120.0,10.0,3
ering,manifold_mixup,0.8466170753488247,0.0373563124251729,0.09969566750422816,0.1397430548286005,0.9259259259259259,0.0,0.0,3
ering,raw_mixup,0.8188850184173725,0.039442666779172915,0.071963610572776,0.17412370642099,0.8518518518518517,240.0,10.0,3
handwriting,manifold_mixup,0.3724243567633739,0.008633628008414976,-0.02767566092440245,0.022679978548051104,0.3417328042328042,0.0,0.0,3
handwriting,raw_mixup,0.3597628913762043,0.040071750814217745,-0.04033712631157197,0.03886604054101266,0.3527116402116402,1200.0,10.0,3
libras,raw_mixup,0.9022282338580331,0.008406162350808136,0.34173122520901456,0.47864678107972086,0.8971957671957672,1440.0,10.0,3
libras,manifold_mixup,0.8420410625779554,0.059927546111697025,0.28154405392893683,0.5181108945734308,0.8651851851851853,0.0,0.0,3
racketsports,raw_mixup,0.9065936439644634,0.007330762640486608,0.036986144292439106,0.01671460415061676,0.9803921568627452,1200.0,10.0,3
racketsports,manifold_mixup,0.8669399633674703,0.018135597037168348,-0.0026675363045539635,0.012186673616437162,0.9501497821350763,0.0,0.0,3
