dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,selected_template_entropy
handwriting,2,csta_topk_uniform_top5,success,,0.4136709560472157,0.4640141745733723,0.050343218526156586,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.448611111111111,29,0,0,8.537292361957952,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001561158986369,0.0003199317415727,1.036886046998856,0.0567565154075877,0.8175676053557278,0.2591882417685238,0.05,0.0,0.0,0.0,0.0,1200,1200,10,10,0.4083333333333333,2.1580509684502043,0.1666666666666666,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_step3_diagnostic_sweep_etafix/resnet1d_s123/g0.05_e0.25/_csta_runs/csta_topk_uniform_top5/handwriting/s2/candidate_audit/handwriting_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0437429762251922,0.3961350884392496,0.05,0.0437429761328477,0.8175676053557278,0.4083333333333333,0.0,0.2591882417685238,0.0003199317415727,2.1580509684502043,0.1666666666666666,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,6,120,False,1.0,1.0,1.0,0,0.7552577188516096,0.7538034710311421,0.0025632709193199,2.1580509684502043
handwriting,3,csta_topk_uniform_top5,success,,0.4038917991696072,0.4530828060089668,0.04919100683935956,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3626984126984127,19,0,0,7.673696130979806,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001561097656729,0.0003248405916234,1.0364235830832438,0.0559757843377397,0.8099734859396802,0.2621793509247431,0.05,0.0,0.0,0.0,0.0,1200,1200,10,10,0.4166666666666667,2.1664664038326835,0.1666666666666666,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_step3_diagnostic_sweep_etafix/resnet1d_s123/g0.05_e0.25/_csta_runs/csta_topk_uniform_top5/handwriting/s3/candidate_audit/handwriting_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0433808727192611,0.3674349302134919,0.05,0.0433808729360071,0.8099734859396802,0.4166666666666667,0.0,0.2621793509247431,0.0003248405916234,2.1664664038326835,0.1666666666666666,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,6,120,False,1.0,1.0000000000000002,1.0,0,0.7505251104427254,0.7490490656463976,0.0034144444333813,2.1664664038326835
japanesevowels,1,csta_topk_uniform_top5,success,,0.9561456014766324,0.9739947484133084,0.01784914693667594,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9628334628334628,19,0,0,10.706122758972924,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003128074452993,2.4623411408159104,1.1064090335896837,0.16820745030998,0.0372904425483695,5.394679395933378,0.0499999999999999,0.0,0.0,0.0,0.0,2160,2160,10,10,0.0,2.2808997157194475,0.1527777777777778,1.0,2160,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_step3_diagnostic_sweep_etafix/resnet1d_s123/g0.05_e0.25/_csta_runs/csta_topk_uniform_top5/japanesevowels/s1/candidate_audit/japanesevowels_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0499999999201671,1.54321983751448,0.0499999999999999,0.0499999999999999,0.0372904425483695,0.0,0.0,5.394679395933378,2.4623411408159104,2.2808997157194475,0.1527777777777778,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,78,216,False,1.0,1.0,1.0,0,0.7457823519458467,0.7501390617000077,0.012200302220932,2.2808997157194475
japanesevowels,2,csta_topk_uniform_top5,success,,0.9741476029508114,0.9792768242108972,0.005129221260085859,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,11.73111556499498,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003127705907458,2.444038503839234,1.1035584040681596,0.1652345001706308,0.0375873301836652,5.356552201176859,0.0499999999999999,0.0,0.0,0.0,0.0,2160,2160,10,10,0.0,2.2579419741768376,0.1527777777777778,1.0,2160,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_step3_diagnostic_sweep_etafix/resnet1d_s123/g0.05_e0.25/_csta_runs/csta_topk_uniform_top5/japanesevowels/s2/candidate_audit/japanesevowels_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.049999999961178,1.4842596523008906,0.0499999999999999,0.0499999999999999,0.0375873301836652,0.0,0.0,5.356552201176859,2.444038503839234,2.2579419741768376,0.1527777777777778,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,78,216,False,1.0,1.0,1.0,0,0.7493481019152409,0.7534476229307976,0.0126902622167224,2.2579419741768376
japanesevowels,3,csta_topk_uniform_top5,success,,0.9681596726696928,0.9664361005406864,-0.0017235721290064232,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,16,0,0,9.416957678971812,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003127974405466,2.4441504088669563,1.1029575885838658,0.1675955860399892,0.0374169817955631,5.378469108461614,0.0499999999999999,0.0,0.0,0.0,0.0,2160,2160,10,10,0.0,2.2753389404077917,0.1481481481481481,1.0,2160,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_step3_diagnostic_sweep_etafix/resnet1d_s123/g0.05_e0.25/_csta_runs/csta_topk_uniform_top5/japanesevowels/s3/candidate_audit/japanesevowels_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0499999999694474,1.4898843334375682,0.0499999999999999,0.0499999999999999,0.0374169817955631,0.0,0.0,5.378469108461614,2.4441504088669563,2.2753389404077917,0.1481481481481481,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,78,216,False,1.0,1.0,1.0,0,0.7488016497452964,0.7512732409111937,0.0123525275859869,2.2753389404077917
natops,1,csta_topk_uniform_top5,success,,0.9373000436629222,0.972214504028897,0.034914460365974787,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.972027972027972,30,0,0,9.985780557035469,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004427984807461,2.911572365125548,1.1831280228838117,0.2678249526906069,0.0361466770758694,5.82076716417455,0.05,0.0,0.0,0.0,0.0,1440,1440,10,10,0.0,2.160811559321453,0.1875,1.0,1440,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_step3_diagnostic_sweep_etafix/resnet1d_s123/g0.05_e0.25/_csta_runs/csta_topk_uniform_top5/natops/s1/candidate_audit/natops_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0499999999859269,2.495324999413,0.05,0.05,0.0361466770758694,0.0,0.0,5.82076716417455,2.911572365125548,2.160811559321453,0.1875,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,300,144,True,1.0,1.0,1.0,0,0.7413955341463061,0.757840911898841,0.0115851800505578,2.160811559321453
natops,2,csta_topk_uniform_top5,success,,0.9070392331641024,0.942792777550336,0.03575354438623357,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,18,0,0,8.415645251981914,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004429783601048,2.9149163794081967,1.1929925907867742,0.2803959639094575,0.0367311613769996,5.7362806886113855,0.05,0.0,0.0,0.0,0.0,1440,1440,10,10,0.0,2.1789852033783856,0.1944444444444444,1.0,1440,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_step3_diagnostic_sweep_etafix/resnet1d_s123/g0.05_e0.25/_csta_runs/csta_topk_uniform_top5/natops/s2/candidate_audit/natops_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0500000000003498,2.437604747019312,0.05,0.05,0.0367311613769996,0.0,0.0,5.7362806886113855,2.9149163794081967,2.1789852033783856,0.1944444444444444,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,300,144,True,1.0,1.0,1.0,0,0.753430123513149,0.7592133258157752,0.0107950116523461,2.1789852033783856
natops,3,csta_topk_uniform_top5,success,,0.920588320022504,0.927688905982166,0.007100585959662009,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.972027972027972,30,0,0,9.72655704600038,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004428298631364,2.921523845788476,1.185097038433704,0.2721269024223327,0.0374223596814329,5.643837013582447,0.05,0.0,0.0,0.0,0.0,1440,1440,10,10,0.0,2.1859164585147184,0.1736111111111111,1.0,1440,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_step3_diagnostic_sweep_etafix/resnet1d_s123/g0.05_e0.25/_csta_runs/csta_topk_uniform_top5/natops/s3/candidate_audit/natops_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0499999999927721,2.42005780484244,0.05,0.05,0.0374223596814329,0.0,0.0,5.643837013582447,2.921523845788476,2.1859164585147184,0.1736111111111111,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,300,144,True,1.0,1.0,1.0,0,0.7591960365934863,0.7556615765190766,0.0114538393452741,2.1859164585147184
racketsports,1,csta_topk_uniform_top5,success,,0.8656212251404092,0.8840267095656068,0.018405484425197627,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9409722222222222,30,0,0,8.293995507992804,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002207642577483,0.0001210616811529,1.0485911131542278,0.0793302153552838,0.0982861650623889,2.1438648560026827,0.05,0.0,0.0,0.0,0.0,1200,1200,10,10,0.0,2.275203377551117,0.1583333333333333,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_step3_diagnostic_sweep_etafix/resnet1d_s123/g0.05_e0.25/_csta_runs/csta_topk_uniform_top5/racketsports/s1/candidate_audit/racketsports_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0500000002575491,0.9245948209127982,0.05,0.05,0.0982861650623889,0.0,0.0,2.1438648560026827,0.0001210616811529,2.275203377551117,0.1583333333333333,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,21,120,False,1.0,1.0,1.0,0,0.6439876728442867,0.6505309066490541,0.0133635817838723,2.275203377551117
racketsports,2,csta_topk_uniform_top5,success,,0.8588293650793651,0.88329945799458,0.024470092915214847,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,8.41221774497535,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002207751637704,0.0001339830306623,1.0491340102676252,0.0803645731031576,0.0971920335529506,2.169316663145023,0.05,0.0,0.0,0.0,0.0,1200,1200,10,10,0.0,2.265079715684917,0.1416666666666666,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_step3_diagnostic_sweep_etafix/resnet1d_s123/g0.05_e0.25/_csta_runs/csta_topk_uniform_top5/racketsports/s2/candidate_audit/racketsports_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0499999998928958,0.8716770730425757,0.05,0.05,0.0971920335529506,0.0,0.0,2.169316663145023,0.0001339830306623,2.265079715684917,0.1416666666666666,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,21,120,False,1.0,1.0,1.0,0,0.6409920133104581,0.6446748194233678,0.0161542688599673,2.265079715684917
racketsports,3,csta_topk_uniform_top5,success,,0.8843719087962982,0.9036004645760743,0.019228555779776113,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9105263157894736,30,0,0,8.61452612199355,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.00022075190053,0.0001230717476817,1.0488665567956543,0.0777903227803522,0.098256841713931,2.1508125271014964,0.05,0.0,0.0,0.0,0.0,1200,1200,10,10,0.0,2.256838815377447,0.15,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_step3_diagnostic_sweep_etafix/resnet1d_s123/g0.05_e0.25/_csta_runs/csta_topk_uniform_top5/racketsports/s3/candidate_audit/racketsports_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0499999998521111,0.8740698824598633,0.05,0.05,0.098256841713931,0.0,0.0,2.1508125271014964,0.0001230717476817,2.256838815377447,0.15,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,21,120,False,1.0,1.0,1.0,0,0.6390133560120386,0.640681388461378,0.013002536628967,2.256838815377447
