dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
handmovementdirection,csta_topk_uniform_top5,0.3292633346138778,0.095671492770286,0.009076625425902632,0.07814656227145508,0.0,1280.0,10.0,3
handmovementdirection,no_aug,0.32018670918797515,0.017769851119375006,0.0,0.0,,0.0,0.0,3
