dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,transport_error_logeuc_mean,pca_n_components,pca_explained_variance_ratio_sum
uwavegesturelibrary,1,random_cov_state,success,,0.9431920448344071,0.9466382512659611,0.003446206431554022,960,10.0,10.0,covariance_state,hard,minirocket,True,False,none,True,random_unit_z_direction,,0,0,0,17.044176676077768,0.0016618132985408408,,
uwavegesturelibrary,1,pca_cov_state,success,,0.9431920448344071,0.952892839433305,0.009700794598897944,960,10.0,10.0,covariance_state,hard,minirocket,True,False,none,True,pca_top_z_direction,,0,0,0,11.527589181205258,0.0016658113191644884,6.0,1.0
uwavegesturelibrary,2,random_cov_state,success,,0.9177708970077645,0.9306383058650991,0.012867408857334617,960,10.0,10.0,covariance_state,hard,minirocket,True,False,none,True,random_unit_z_direction,,0,0,0,16.572113282047212,0.001711391519315895,,
