dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,latent_target_dist_mean_audit,latent_target_sampling_prob_mean_audit,latent_residual_norm_mean_audit,latent_pred_velocity_norm_mean_audit,latent_pred_target_cosine_mean_audit,latent_fallback_rate_audit,task_utility_mean_audit,task_margin_mean_audit,lc_utility_mean_audit,lc_margin_mean_audit,lc_margin_target_mean_audit,lc_fallback_rate_audit,spg_grad_norm_mean_audit,spg_projected_grad_norm_mean_audit,spg_projection_energy_mean_audit,ecl_projection_energy_mean_audit,ecl_alpha_mean_audit,ecl_alignment_to_projected_gradient_mean_audit,ecl_support_noise_norm_mean_audit,ecl_fallback_rate_audit,rn_ecl_projection_energy_mean_audit,rn_ecl_alpha_mean_audit,rn_ecl_alignment_to_projected_gradient_mean_audit,rn_ecl_support_noise_norm_mean_audit,rn_ecl_fallback_rate_audit,selected_template_entropy,direction_source,operator_source,spg_zhead_train_acc,spg_cfm_train_mse_mean,spg_cfm_train_cosine_mean,spg_cfm_train_pred_target_cosine_mean,spg_cfm_generation_pred_target_cosine_mean,spg_cfm_generated_direction_pairwise_cosine_mean,spg_cfm_effective_aug_multiplier,spg_cfm_alignment_to_spg_mean,spg_cfm_steps,spg_cfm_projection_energy_mean,spg_cfm_projection_energy_std,spg_cfm_condition_norm_mean,spg_cfm_condition_norm_std,augmentation_build_time_sec,spg_cfm_zhead_time_sec,spg_cfm_condition_time_sec,spg_cfm_train_time_sec,spg_cfm_generation_time_sec,generation_time_per_aug_sample_ms
ering,1,spg_cfm_one_step,success,,0.5424850558740912,0.7867552845485748,0.24427022867448356,240,10.0,10.0,covariance_state_spg_conditioned_cfm,hard,resnet1d,True,False,none,True,spg_conditioned_conditional_flow_matching,1.0,27,0,0,5.508853775914758,spg_conditioned_cfm_operator,anchor_conditioned_spg_conditional_flow_matching,,,SPG-CFM,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0001806382253296,,1.0975029898018416,0.1447869813500452,8.106841072846594,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240,240,10,1,0.0,0.0,0.0,1.0,240,True,1.0,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_spg_cfm_film_pilot7/resnet1d_s123/_csta_runs/spg_cfm_one_step/ering/s1/candidate_audit/ering_s1_spg_cfm_one_step_candidate_audit.csv.gz,,,,,,,,,1.0,0.1,0.1,8.106841072846594,0.0,0.0,1.0850636769840405,0.0013162241336172,,,,,,1.0,0.1,0.1,,,response_only,,1.0,1.0,0,0,1.0,0,0,0,0,0,0,,,,,,,,,,,,,0,240,spg_cfm_one_step,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.8201926787426549,,,,,0.0,,,,,0.0,0.0,spg_conditioned_cfm_operator,spg_cfm_one_step,0.6666666666666666,0.1238868609070777,0.959855318069458,0.959855318069458,,0.015700195885623,10.0,0.0174759249752256,1.0,0.8201926787426549,0.1421717518995846,1.0,7.166458808248762e-17,0.4623259799554944,0.0656991079449653,0.0352998517919331,0.2747590360231697,0.0807439079508185,0.3364329497950772
ering,1,spg_cfm_film_one_step,success,,0.5424850558740912,0.7193332916892782,0.17684823581518694,240,10.0,10.0,covariance_state_spg_conditioned_cfm,hard,resnet1d,True,False,none,True,spg_conditioned_conditional_flow_matching,0.7777777777777777,30,0,0,5.6342413341626525,spg_conditioned_cfm_operator,anchor_conditioned_spg_conditional_flow_matching,,,SPG-CFM,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0001795242113635,,1.0945147111047293,0.1411835614420687,7.117408012721444,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240,240,10,1,0.0,0.0,0.0,1.0,240,True,1.0,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_spg_cfm_film_pilot7/resnet1d_s123/_csta_runs/spg_cfm_film_one_step/ering/s1/candidate_audit/ering_s1_spg_cfm_film_one_step_candidate_audit.csv.gz,,,,,,,,,1.0,0.1,0.1,7.117408012721444,0.0,0.0,1.0850636769840405,0.001314698295993,,,,,,1.0,0.1,0.1,,,response_only,,1.0,1.0,0,0,1.0,0,0,0,0,0,0,,,,,,,,,,,,,0,240,spg_cfm_film_one_step,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.8201926787426549,,,,,0.0,,,,,0.0,0.0,spg_conditioned_cfm_film_operator,spg_cfm_film_one_step,0.6666666666666666,0.0580407790839672,0.9617838859558104,0.9617838859558104,,0.1970791704784504,10.0,0.0035383069431304,1.0,0.8201926787426549,0.1421717518995846,1.0,7.166458808248762e-17,0.5302814228925854,0.0658943729940801,0.0350420949980616,0.3026855560019612,0.1209114862140268,0.5037978592251117
ering,2,csta_topk_uniform_top5,success,,0.848105426301868,0.8671337553903701,0.01902832908850205,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,5.309707339853048,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812194388137,0.0013015840543201,1.098069042572177,0.1429676655229652,0.1469376726516472,1.0484200830955133,0.1,0.1,0.0,0.0,0.0,240,240,10,10,0.0,2.003428294150429,0.2916666666666667,1.0,240,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_spg_cfm_film_pilot7/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/ering/s2/candidate_audit/ering_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999881427,0.54606562299,0.9818766466008012,0.6121665316188827,0.3697101149819183,2.042117916627572,0.0999999999881427,0.1000000014901161,1.0,0.1,0.1,0.1469376726516472,0.0,0.0,1.0484200830955133,0.0013015840543201,0.9818766466008012,0.6121665316188827,0.3697101149819183,2.042117916627572,0.54606562299,1.0,0.0999999999881427,0.1000000014901161,2.003428294150429,0.2916666666666667,response_only,topk_uniform_top5,1.0,1.0,0,0,,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.3222339555125668,0.3261402467539024,0.0143436075719679,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.003428294150429,,,,,,,,,,,,,,,,,,,,,
ering,2,spg_cfm_one_step,success,,0.848105426301868,0.802654626738601,-0.04545079956326703,240,10.0,10.0,covariance_state_spg_conditioned_cfm,hard,resnet1d,True,False,none,True,spg_conditioned_conditional_flow_matching,1.0,28,0,0,5.642535801045597,spg_conditioned_cfm_operator,anchor_conditioned_spg_conditional_flow_matching,,,SPG-CFM,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0001814786724136,,1.0989751398956775,0.1466714886156972,7.80155034407998,1.048420083095513,0.1,0.1,0.0,0.0,0.0,240,240,10,1,0.0,0.0,0.0,1.0,240,True,1.0,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_spg_cfm_film_pilot7/resnet1d_s123/_csta_runs/spg_cfm_one_step/ering/s2/candidate_audit/ering_s2_spg_cfm_one_step_candidate_audit.csv.gz,,,,,,,,,1.0,0.1,0.1,7.80155034407998,0.0,0.0,1.048420083095513,0.001300749770397,,,,,,1.0,0.1,0.1,,,response_only,,1.0,1.0,0,0,1.0,0,0,0,0,0,0,,,,,,,,,,,,,0,240,spg_cfm_one_step,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.957408263951432,,,,,0.0,,,,,0.0,0.0,spg_conditioned_cfm_operator,spg_cfm_one_step,0.7916666666666666,0.1414593756198883,0.9542442560195924,0.9542442560195924,,0.0535088961937904,10.0,-0.0765713468808857,1.0,0.957408263951432,0.0437887280176149,1.0,5.551115123125783e-17,0.4608547289390117,0.0655109900981187,0.0356891839765012,0.274792707990855,0.0791423749178648,0.3297598954911033
ering,2,spg_cfm_film_one_step,success,,0.848105426301868,0.8904956802347884,0.042390253932920396,240,10.0,10.0,covariance_state_spg_conditioned_cfm,hard,resnet1d,True,False,none,True,spg_conditioned_conditional_flow_matching,1.0,21,0,0,5.5257603449281305,spg_conditioned_cfm_operator,anchor_conditioned_spg_conditional_flow_matching,,,SPG-CFM,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0001814300305298,,1.1002015134916732,0.1480226994315541,7.085450351594082,1.048420083095513,0.1,0.1,0.0,0.0,0.0,240,240,10,1,0.0,0.0,0.0,1.0,240,True,1.0,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_spg_cfm_film_pilot7/resnet1d_s123/_csta_runs/spg_cfm_film_one_step/ering/s2/candidate_audit/ering_s2_spg_cfm_film_one_step_candidate_audit.csv.gz,,,,,,,,,1.0,0.1,0.1,7.085450351594082,0.0,0.0,1.048420083095513,0.0013017701364345,,,,,,1.0,0.1,0.1,,,response_only,,1.0,1.0,0,0,1.0,0,0,0,0,0,0,,,,,,,,,,,,,0,240,spg_cfm_film_one_step,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.957408263951432,,,,,0.0,,,,,0.0,0.0,spg_conditioned_cfm_film_operator,spg_cfm_film_one_step,0.7916666666666666,0.0713884383440017,0.9587526321411132,0.9587526321411132,,0.1916933496655267,10.0,-0.0808358523761071,1.0,0.957408263951432,0.0437887280176149,1.0,5.551115123125783e-17,0.5293545180466026,0.0654350719414651,0.0352783559355884,0.3026092341169715,0.1203600079752504,0.5015000332302103
ering,3,csta_topk_uniform_top5,success,,0.8501737413578302,0.836349387192084,-0.013824354165746233,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,16,0,0,4.888508165953681,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812196855423,0.0013504756179882,1.0937690424889808,0.1424737027425314,0.1431906752541684,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240,240,10,10,0.0,1.9097057700482944,0.2916666666666667,1.0,240,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_spg_cfm_film_pilot7/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/ering/s3/candidate_audit/ering_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000003982384,0.5401062437558427,0.8938319959179297,0.5912372060365205,0.3025947898814092,2.056911337369776,0.1000000003982384,0.1000000008692344,1.0,0.1,0.1,0.1431906752541684,0.0,0.0,1.0999095086492523,0.0013504756179882,0.8938319959179297,0.5912372060365205,0.3025947898814092,2.056911337369776,0.5401062437558427,1.0,0.1000000003982384,0.1000000008692344,1.9097057700482944,0.2916666666666667,response_only,topk_uniform_top5,1.0,1.0,0,0,,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.286704659174984,0.2865740186565553,0.0164677153455645,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,1.9097057700482944,,,,,,,,,,,,,,,,,,,,,
ering,3,spg_cfm_one_step,success,,0.8501737413578302,0.8272419724283079,-0.02293176892952231,240,10.0,10.0,covariance_state_spg_conditioned_cfm,hard,resnet1d,True,False,none,True,spg_conditioned_conditional_flow_matching,1.0,22,0,0,5.545369957108051,spg_conditioned_cfm_operator,anchor_conditioned_spg_conditional_flow_matching,,,SPG-CFM,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0001812058348756,,1.0969163961593826,0.1440659929260654,7.960233148000758,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240,240,10,1,0.0,0.0,0.0,1.0,240,True,1.0,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_spg_cfm_film_pilot7/resnet1d_s123/_csta_runs/spg_cfm_one_step/ering/s3/candidate_audit/ering_s3_spg_cfm_one_step_candidate_audit.csv.gz,,,,,,,,,1.0,0.1,0.1,7.960233148000758,0.0,0.0,1.0999095086492523,0.001353247536223,,,,,,1.0,0.1,0.1,,,response_only,,1.0,1.0,0,0,1.0,0,0,0,0,0,0,,,,,,,,,,,,,0,240,spg_cfm_one_step,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.8412262731322618,,,,,0.0,,,,,0.0,0.0,spg_conditioned_cfm_operator,spg_cfm_one_step,0.7083333333333334,0.1381054371595382,0.9273154735565186,0.9273154735565186,,0.047865560961462,10.0,-0.0505690552072131,1.0,0.8412262731322616,0.1003482314875258,1.0,7.516245408138221e-17,0.4724179171025753,0.0672366649378091,0.0361523879691958,0.2802264348138124,0.0830931870732456,0.3462216128051902
ering,3,spg_cfm_film_one_step,success,,0.8501737413578302,0.7935062765897255,-0.05666746476810469,240,10.0,10.0,covariance_state_spg_conditioned_cfm,hard,resnet1d,True,False,none,True,spg_conditioned_conditional_flow_matching,1.0,22,0,0,5.555087049026042,spg_conditioned_cfm_operator,anchor_conditioned_spg_conditional_flow_matching,,,SPG-CFM,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0001810428570457,,1.0975849825351252,0.1448384612364094,7.067104008860485,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240,240,10,1,0.0,0.0,0.0,1.0,240,True,1.0,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_spg_cfm_film_pilot7/resnet1d_s123/_csta_runs/spg_cfm_film_one_step/ering/s3/candidate_audit/ering_s3_spg_cfm_film_one_step_candidate_audit.csv.gz,,,,,,,,,1.0,0.1,0.1,7.067104008860485,0.0,0.0,1.0999095086492523,0.0013550653033474,,,,,,1.0,0.1,0.1,,,response_only,,1.0,1.0,0,0,1.0,0,0,0,0,0,0,,,,,,,,,,,,,0,240,spg_cfm_film_one_step,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.8412262731322618,,,,,0.0,,,,,0.0,0.0,spg_conditioned_cfm_film_operator,spg_cfm_film_one_step,0.7083333333333334,0.0700738951563835,0.9374511241912842,0.9374511241912842,,0.2038878421899268,10.0,-0.0616214999925686,1.0,0.8412262731322616,0.1003482314875258,1.0,7.516245408138221e-17,0.5285739011596888,0.065321649890393,0.0354225949849933,0.3025706228800118,0.1195863140746951,0.4982763086445629
handmovementdirection,1,csta_topk_uniform_top5,success,,0.2384428967090257,0.3083036244800951,0.06986072777106939,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.4155448717948717,30,0,0,10.30725834518671,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854442248617,1.112277880871225e-07,1.085677228616594,0.1482627789120797,0.137823303561668,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280,1280,10,10,0.0,2.266119242263424,0.1484375,1.0,1280,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_spg_cfm_film_pilot7/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999998628687,0.2823965567471198,0.4179943816868394,0.2775472064310195,0.1404471752558198,2.027747648209945,0.0999999998628687,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.137823303561668,0.0,0.0,0.9899009169526736,1.112277880871225e-07,0.4179943816868394,0.2775472064310195,0.1404471752558198,2.027747648209945,0.2823965567471198,1.0,0.0999999998628687,0.1000000014901161,2.266119242263424,0.1484375,response_only,topk_uniform_top5,1.0,1.0,0,0,,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7521657954824004,0.7547584640415349,0.0132217261575631,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.266119242263424,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,1,spg_cfm_one_step,success,,0.2384428967090257,0.2998376623376623,0.061394765628636605,1280,10.0,10.0,covariance_state_spg_conditioned_cfm,hard,resnet1d,True,False,none,True,spg_conditioned_conditional_flow_matching,0.4555268261150614,21,0,0,9.80282688792795,spg_conditioned_cfm_operator,anchor_conditioned_spg_conditional_flow_matching,,,SPG-CFM,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0002856557686974,,1.0917579741212005,0.1674734097932436,7.3581721953854045,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280,1280,10,1,0.0,0.0,0.0,1.0,1280,True,1.0,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_spg_cfm_film_pilot7/resnet1d_s123/_csta_runs/spg_cfm_one_step/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_spg_cfm_one_step_candidate_audit.csv.gz,,,,,,,,,1.0,0.0999999999999999,0.0999999999999999,7.3581721953854045,0.0,0.0,0.9899009169526736,1.1123917666033549e-07,,,,,,1.0,0.0999999999999999,0.0999999999999999,,,response_only,,1.0,1.0,0,0,1.0,0,0,0,0,0,0,,,,,,,,,,,,,0,1280,spg_cfm_one_step,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.5311476845261376,,,,,0.0,,,,,0.0,0.0,spg_conditioned_cfm_operator,spg_cfm_one_step,0.5859375,0.0293796956539154,0.7176154255867004,0.7176154255867004,,0.0157507521646856,10.0,-0.0077607481183346,1.0,0.5311476845261376,0.0798809233872488,1.0,8.032350411739543e-17,1.0610324640292674,0.0858509510289877,0.0910934789571911,0.372754474170506,0.4680034019984305,0.3656276578112738
handmovementdirection,1,spg_cfm_film_one_step,success,,0.2384428967090257,0.2754913475843708,0.03704845087534514,1280,10.0,10.0,covariance_state_spg_conditioned_cfm,hard,resnet1d,True,False,none,True,spg_conditioned_conditional_flow_matching,0.4607843137254902,28,0,0,10.968536494998261,spg_conditioned_cfm_operator,anchor_conditioned_spg_conditional_flow_matching,,,SPG-CFM,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0002856164887975,,1.0913704114015996,0.1669523833141712,7.310179611688589,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280,1280,10,1,0.0,0.0,0.0,1.0,1280,True,1.0,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_spg_cfm_film_pilot7/resnet1d_s123/_csta_runs/spg_cfm_film_one_step/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_spg_cfm_film_one_step_candidate_audit.csv.gz,,,,,,,,,1.0,0.0999999999999999,0.0999999999999999,7.310179611688589,0.0,0.0,0.9899009169526736,1.1124851275381576e-07,,,,,,1.0,0.0999999999999999,0.0999999999999999,,,response_only,,1.0,1.0,0,0,1.0,0,0,0,0,0,0,,,,,,,,,,,,,0,1280,spg_cfm_film_one_step,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.5311476845261376,,,,,0.0,,,,,0.0,0.0,spg_conditioned_cfm_film_operator,spg_cfm_film_one_step,0.5859375,0.0282134879380464,0.7311747074127197,0.7311747074127197,,0.0241133547799668,10.0,-0.0068158609977999,1.0,0.5311476845261376,0.0798809233872488,1.0,8.032350411739543e-17,1.1692875800654292,0.0841792821884155,0.0793062699958682,0.3431184750515967,0.6232390380464494,0.4869054984737886
handmovementdirection,2,csta_topk_uniform_top5,success,,0.2030680813439434,0.2571428571428571,0.054074775798913705,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3803223219699192,14,0,0,7.644721513846889,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854424445032,1.1119469691529677e-07,1.08722003728433,0.1484695270658685,0.1384131422750736,0.987985101412486,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280,1280,10,10,0.0,2.234776852244379,0.1484375,1.0,1280,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_spg_cfm_film_pilot7/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/handmovementdirection/s2/candidate_audit/handmovementdirection_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000001173613,0.2786994342718197,0.4176479965763106,0.2808439283452091,0.1368040682311015,2.030261758781722,0.1000000001173613,0.1000000009080395,1.0,0.0999999999999999,0.0999999999999999,0.1384131422750736,0.0,0.0,0.987985101412486,1.1119469691529677e-07,0.4176479965763106,0.2808439283452091,0.1368040682311015,2.030261758781722,0.2786994342718197,1.0,0.1000000001173613,0.1000000009080395,2.234776852244379,0.1484375,response_only,topk_uniform_top5,1.0,1.0,0,0,,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7594804272123965,0.761819704350053,0.0119107333957204,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.234776852244379,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,2,spg_cfm_one_step,success,,0.2030680813439434,0.2481527093596059,0.04508462801566249,1280,10.0,10.0,covariance_state_spg_conditioned_cfm,hard,resnet1d,True,False,none,True,spg_conditioned_conditional_flow_matching,0.4091630591630591,14,0,0,8.394570448901504,spg_conditioned_cfm_operator,anchor_conditioned_spg_conditional_flow_matching,,,SPG-CFM,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0002856723258551,,1.0920759480165312,0.1676309483887358,7.319562609937404,0.987985101412486,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280,1280,10,1,0.0,0.0,0.0,1.0,1280,True,1.0,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_spg_cfm_film_pilot7/resnet1d_s123/_csta_runs/spg_cfm_one_step/handmovementdirection/s2/candidate_audit/handmovementdirection_s2_spg_cfm_one_step_candidate_audit.csv.gz,,,,,,,,,1.0,0.0999999999999999,0.0999999999999999,7.319562609937404,0.0,0.0,0.987985101412486,1.1121893959957869e-07,,,,,,1.0,0.0999999999999999,0.0999999999999999,,,response_only,,1.0,1.0,0,0,1.0,0,0,0,0,0,0,,,,,,,,,,,,,0,1280,spg_cfm_one_step,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.4883925657948715,,,,,0.0,,,,,0.0,0.0,spg_conditioned_cfm_operator,spg_cfm_one_step,0.609375,0.0297894850373268,0.7233459949493408,0.7233459949493408,,0.018819850023293,10.0,0.0002982452773724,1.0,0.4883925657948716,0.14494008939164,1.0,7.664258822861523e-17,0.9279332489240916,0.0841104399878531,0.079480729997158,0.3157081420067698,0.4091699179261923,0.3196639983798377
