dataset,seed,method,n_train,z_dim,n_classes,tangent_available_rate,insufficient_neighbor_count,fallback_count,selected_alignment_mean,selected_alignment_std,random_alignment_mean,random_alignment_std,pca_alignment_mean,pca_alignment_std,selected_minus_random_alignment,selected_minus_pca_alignment,selected_normal_leakage_mean,random_normal_leakage_mean,pca_normal_leakage_mean,actual_candidate_audit_available,audit_source,top1_alignment_mean,top5_alignment_mean,top5_alignment_std_mean,selected_alignment_rank_within_top5_mean,selected_alignment_minus_top5_mean,top5_response_mean,top5_response_std_mean,k_neighbors,tangent_dim_policy,explained_var_threshold,max_tangent_dim
japanesevowels,1,csta_top1_current,216,78,9,1.0,0,0,0.13949190297309655,0.07593160827076935,0.07643493793419344,0.042207034991882116,0.17305687547030732,0.0855795289922778,0.06305696503890311,-0.03356497249721077,0.8605080970269035,0.9235650620658066,0.8269431245296927,False,policy_replay,0.13949190297309652,0.15105006878345523,0.065699903297487,3.2916666666666665,-0.011558165810358675,1.5304873451039533,0.37739782123679977,8,auto,0.9,10
japanesevowels,1,csta_topk_uniform_top5,216,78,9,1.0,0,0,0.15723759525544878,0.0791455034695669,0.07643493793419344,0.042207034991882116,0.17305687547030732,0.0855795289922778,0.08080265732125534,-0.01581928021485854,0.8427624047445512,0.9235650620658066,0.8269431245296927,True,actual_candidate_audit,0.13949190297309652,0.15105006878345523,0.065699903297487,2.8703703703703702,0.006187526471993568,1.5304873451039533,0.37739782123679977,8,auto,0.9,10
japanesevowels,1,pca_cov_state,216,78,9,1.0,0,0,,,,,0.17305687547030732,0.0855795289922778,,,,,0.8269431245296927,False,policy_replay,0.13949190297309655,0.15105006878345523,0.06569990329748698,,,1.5304873451039536,0.37739782123679977,8,auto,0.9,10
japanesevowels,1,random_cov_state,216,78,9,1.0,0,0,,,0.07643493793419344,0.042207034991882116,,,,,,0.9235650620658066,,False,policy_replay,0.13949190297309655,0.15105006878345523,0.06569990329748698,,,1.5304873451039536,0.37739782123679977,8,auto,0.9,10
