dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
basicmotions,manifold_mixup,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
basicmotions,raw_mixup,1.0,0.0,0.0,0.0,1.0,320.0,10.0,3
ethanolconcentration,manifold_mixup,0.27662562523556816,0.038362060508153537,-0.0025280698698598816,0.02690858259126296,0.3996686786589783,0.0,0.0,3
ethanolconcentration,raw_mixup,0.27168521806885804,0.011480437643393057,-0.00746847703656998,0.014489339102402918,0.41749823924536206,2080.0,10.0,3
har,raw_mixup,0.9450427641518081,0.00666903654169603,0.010147820680322495,0.006510271883806286,0.9974912922040989,58810.0,10.0,3
har,manifold_mixup,0.9329541645960248,0.009351407595480447,-0.0019407788754608097,0.009911908688787507,0.9709489198866104,0.0,0.0,3
motorimagery,manifold_mixup,0.4642315142615092,0.043854806901316976,0.028078305637415202,0.044231188069793786,0.5271671042056516,0.0,0.0,3
motorimagery,raw_mixup,0.4617355026040428,0.04654314577053889,0.02558229397994875,0.0935052162858146,0.5713412318675476,2220.0,10.0,3
selfregulationscp2,raw_mixup,0.4718621140330936,0.021995394098612814,0.02112157133190175,0.07556914865429322,0.5799933355619215,1600.0,10.0,3
selfregulationscp2,manifold_mixup,0.44368516473779634,0.05254218533034088,-0.007055377963395504,0.010897182368778858,0.5887095380701519,0.0,0.0,3
