dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,latent_target_dist_mean_audit,latent_target_sampling_prob_mean_audit,latent_residual_norm_mean_audit,latent_pred_velocity_norm_mean_audit,latent_pred_target_cosine_mean_audit,latent_fallback_rate_audit,selected_template_entropy,direction_source,operator_source,cs_flow_train_mse_mean,cs_flow_train_cosine_mean,cs_flow_pred_target_cosine_mean,cs_flow_target_dist_mean,cs_flow_target_dist_std,cs_flow_velocity_norm_mean,cs_flow_velocity_norm_std,cs_flow_fallback_rate,cs_flow_target_effective_rank,cs_flow_target_pairwise_cosine_mean,cs_flow_velocity_effective_rank,cs_flow_velocity_pairwise_cosine_mean,unique_direction_ratio,generated_direction_pairwise_cosine_mean,effective_aug_multiplier,cs_flow_hidden_width,cs_flow_class_embedding_dim,cs_flow_hidden_layers,cs_flow_t_gen,cs_flow_k_same,cs_flow_epochs,cs_flow_batch_size,cs_flow_lr,cs_flow_weight_decay,latent_train_cosine_loss_mean,latent_train_mse_mean,latent_train_pred_target_cosine_mean,latent_pred_velocity_norm_mean,latent_pred_velocity_norm_std,latent_target_velocity_norm_mean,latent_target_velocity_norm_std,latent_target_dist_mean,latent_target_dist_std,latent_target_sampling_entropy,latent_target_sampling_entropy_by_class_mean,latent_target_sampling_entropy_by_class_min,latent_fallback_rate,latent_residual_effective_rank,latent_residual_pairwise_cosine_mean,latent_generated_direction_pairwise_cosine_mean,latent_unique_direction_ratio,latent_effective_aug_multiplier,latent_pred_target_cosine_mean,latent_hidden_width,latent_class_embedding_dim,latent_hidden_layers,latent_lambda_cos,latent_flow_epochs,latent_flow_batch_size,latent_flow_lr,latent_flow_weight_decay,latent_rbf_tau_floor,wdba_k,wdba_max_iter,wdba_tau,dba_k,dba_max_iter
atrialfibrillation,2,cs_flow_single_step,success,,0.3205128205128205,0.2619528619528619,-0.0585599585599586,120,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_single_step,1.0,30,0,0,5.415445979917422,cs_flow_single_step,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0001281706337854,0.0334076763051752,1.049382569033899,0.1119614592015425,0.1754549941942581,1.0337744315478616,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,1.0,0.0,0.0,0.0,1.0,120.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_latent_residual_flow_pilot7/resnet1d_s123/_csta_runs/cs_flow_single_step/atrialfibrillation/s2/candidate_audit/atrialfibrillation_s2_cs_flow_single_step_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1754549941942581,0.0,0.0,1.0337744315478616,0.0334076763051752,,,,,,1.0,0.1,0.1000000014901161,,,cs_flow_operator,cs_flow_single_step,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,2.241138102085805,2.241138102085805,0.0084623036005835,0.0,,,,,,0.0,0.0,cs_flow_operator,cs_flow_single_step,0.0934693813323974,0.8892253637313843,0.0084623036005835,2.241138102085805,1.750878726809883,2.241138102085805,1.750878726809883,0.0,1.5575557201837569,-0.0487086884241565,2.440037572720094,-0.0487086884241565,0.1,1.0,1.0,128.0,4.0,2.0,0.0,5.0,50.0,128.0,0.001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,2,latent_residual_flow,success,,0.3205128205128205,0.1555555555555555,-0.16495726495726498,120,10.0,10.0,covariance_state_latent_residual,hard,resnet1d,True,False,none,True,latent_residual_sampling,0.5555555555555555,30,0,0,5.572495861910284,latent_residual_flow,anchor_conditioned_latent_residual,,,Latent Residual Flow,latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0001294917187758,0.0333733214907752,1.0832678766033443,0.1323199755967834,0.1754549941942581,1.0337744315478616,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,1.0,0.0,0.0,0.0,1.0,120.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_latent_residual_flow_pilot7/resnet1d_s123/_csta_runs/latent_residual_flow/atrialfibrillation/s2/candidate_audit/atrialfibrillation_s2_latent_residual_flow_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1754549941942581,0.0,0.0,1.0337744315478616,0.0333733214907752,,,,,,1.0,0.1,0.1000000013038516,,,latent_residual_flow_operator,latent_residual_flow,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,latent_residual_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,1.623387837233668,0.4290494157497165,1.623387837233668,0.8214626176020859,0.1579707945505877,0.0,0.0,latent_residual_flow_operator,latent_residual_flow,,,,,,,,,,,,,,,,,,,,,,,,,0.0360289178788661,0.1398891061544418,0.9639711380004884,0.8829673528671265,0.4240148067474365,1.177241254445549,0.5231613357534441,1.442126319004993,0.8496692916128081,0.9156675655745448,0.9156675655745448,0.789807906661265,0.0,2.7634917093340547,-0.0423471012474283,0.2194823671388871,1.0,10.0,0.1579707945505877,128.0,4.0,2.0,0.5,50.0,128.0,0.001,0.0001,1e-12,,,,,
atrialfibrillation,2,wdba_sameclass,success,,0.32051282051282054,0.2878787878787879,-0.03263403263403264,120,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,30,120,120,18.415798278991133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,6.750113428283223,,
atrialfibrillation,2,dba_sameclass,success,,0.32051282051282054,0.3333333333333333,0.012820512820512775,120,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.5555555555555555,30,120,120,16.684142261976376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
atrialfibrillation,3,csta_topk_uniform_top5,success,,0.1666666666666666,0.3722943722943723,0.2056277056277057,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,15,0,0,4.820711707929149,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001282920427136,0.0323903005745582,1.0727612539847746,0.1144052453030838,0.1818866760609054,0.8437962467856865,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,10.0,0.0,1.6609474332809178,0.25,1.0,120.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_latent_residual_flow_pilot7/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/atrialfibrillation/s3/candidate_audit/atrialfibrillation_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000010994191,0.7053551739904176,0.9757273605524514,0.7879913920212859,0.1877359685311657,2.125701179315008,0.1000000010994191,0.1000000033527612,1.0,0.1,0.1,0.1818866760609054,0.0,0.0,0.8437962467856865,0.0323903005745582,0.9757273605524514,0.7879913920212859,0.1877359685311657,2.125701179315008,0.7053551739904176,1.0,0.1000000010994191,0.1000000033527612,1.6609474332809178,0.25,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,3.0,12.0,False,1.0,1.0,1.0,0.0,0.2480053213535128,0.2473399434098298,0.0043627584516276,,,,0.0,0.0,,,,0.0,,,,,,0.0,1.6609474332809178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,3,random_cov_state,success,,0.16666666666666666,0.20000000000000004,0.03333333333333338,120,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,19,0,0,0.5765874770004302,,,,,,,,,,0.032393829334275696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,3,csta_template_random_within_bank,success,,0.1666666666666666,0.3111111111111111,0.14444444444444451,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,1.0,15,0,0,4.826256033964455,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001281807173342,0.0323884499750345,1.0680412918087294,0.1086422954195441,0.1818866756991683,0.8437962467856865,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,10.0,0.0,1.7481554572416758,0.25,1.0,120.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_latent_residual_flow_pilot7/resnet1d_s123/_csta_runs/csta_template_random_within_bank/atrialfibrillation/s3/candidate_audit/atrialfibrillation_s3_csta_template_random_within_bank_candidate_audit.csv.gz,0.1000000007867714,0.4315064624427446,0.9757273605524514,0.7879913920212859,0.1877359685311657,2.125701179315008,0.1000000007867714,0.1000000014901161,1.0,0.1,0.1,0.1818866756991683,0.0,0.0,0.8437962467856865,0.0323884499750345,0.9757273605524514,0.7879913920212859,0.1877359685311657,2.125701179315008,0.4315064624427446,1.0,0.1000000007867714,0.1000000014901161,1.7481554572416758,0.25,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,3.0,12.0,False,1.0,1.0,1.0,0.0,0.2480053213535128,0.2473399434098298,0.0043627584516276,,,,0.0,0.0,,,,0.0,,,,,,0.0,1.7481554572416758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,3,cs_flow_single_step,success,,0.1666666666666666,0.2,0.03333333333333341,120,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_single_step,1.0,19,0,0,5.150271113961935,cs_flow_single_step,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0001318003489293,0.0324981350182058,1.0619041217993213,0.1203381930417558,0.1818866743665971,0.8437962467856865,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,1.0,0.0,0.0,0.0,1.0,120.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_latent_residual_flow_pilot7/resnet1d_s123/_csta_runs/cs_flow_single_step/atrialfibrillation/s3/candidate_audit/atrialfibrillation_s3_cs_flow_single_step_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1818866743665971,0.0,0.0,0.8437962467856865,0.0324981350182058,,,,,,1.0,0.1,0.0999999996274709,,,cs_flow_operator,cs_flow_single_step,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,1.7217559190906797,1.7217559190906797,0.3695574909372142,0.0,,,,,,0.0,0.0,cs_flow_operator,cs_flow_single_step,0.1425888389348983,0.7199480533599854,0.3695574909372142,1.7217559190906793,1.3333062638370918,1.7217559190906793,1.3333062638370918,0.0,1.4698804319916805,-0.0750768144034139,2.428863977037909,-0.0750768144034139,0.1,1.0,1.0,128.0,4.0,2.0,0.0,5.0,50.0,128.0,0.001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,3,latent_residual_flow,success,,0.1666666666666666,0.199074074074074,0.032407407407407385,120,10.0,10.0,covariance_state_latent_residual,hard,resnet1d,True,False,none,True,latent_residual_sampling,1.0,20,0,0,5.387173820985481,latent_residual_flow,anchor_conditioned_latent_residual,,,Latent Residual Flow,latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0001273917902219,0.0323134932082373,1.086622117725292,0.1314905881649207,0.1818866743665971,0.8437962467856865,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,1.0,0.0,0.0,0.0,1.0,120.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_latent_residual_flow_pilot7/resnet1d_s123/_csta_runs/latent_residual_flow/atrialfibrillation/s3/candidate_audit/atrialfibrillation_s3_latent_residual_flow_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1818866743665971,0.0,0.0,0.8437962467856865,0.0323134932082373,,,,,,1.0,0.1,0.1000000009934107,,,latent_residual_flow_operator,latent_residual_flow,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,latent_residual_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,1.3351959214694815,0.4464063810685656,1.3351959214694815,0.8030959858281975,0.0330073051921672,0.0,0.0,latent_residual_flow_operator,latent_residual_flow,,,,,,,,,,,,,,,,,,,,,,,,,0.0819540172815322,0.3518069982528686,0.9180459976196288,0.7067162394523621,0.3938795030117035,1.449436710538614,0.528427314187872,1.352670793583748,0.6579070608465689,0.9048913903357066,0.9048913903357068,0.7878184259666783,0.0,2.352350740587985,-0.0803709038615012,0.2031017217953402,1.0,10.0,0.0330073051921672,128.0,4.0,2.0,0.5,50.0,128.0,0.001,0.0001,1e-12,,,,,
atrialfibrillation,3,wdba_sameclass,success,,0.16666666666666666,0.3119047619047619,0.14523809523809525,120,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,14,120,120,17.992569278925657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.451071620633777,,
atrialfibrillation,3,dba_sameclass,success,,0.16666666666666666,0.19907407407407407,0.03240740740740741,120,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,1.0,18,120,120,16.37010803981684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
ering,1,csta_topk_uniform_top5,success,,0.5424850558740912,0.7580623914313596,0.21557733555726832,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.7777777777777778,30,0,0,5.1932451031170785,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001813588700088,0.0013170723671426,1.100166125799536,0.1495433511972191,0.1423919299191502,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,2.0377128268608677,0.2083333333333333,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_latent_residual_flow_pilot7/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/ering/s1/candidate_audit/ering_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999993749267,0.5080745053208268,0.8159031269663175,0.5769491513833029,0.2389539755830146,2.034079782189788,0.0999999993749267,0.1000000014901161,1.0,0.1,0.1,0.1423919299191502,0.0,0.0,1.0850636769840405,0.0013170723671426,0.8159031269663175,0.5769491513833029,0.2389539755830146,2.034079782189788,0.5080745053208268,1.0,0.0999999993749267,0.1000000014901161,2.0377128268608677,0.2083333333333333,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.323908626804241,0.3384924606380963,0.0053674422524026,,,,0.0,0.0,,,,0.0,,,,,,0.0,2.0377128268608677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,1,random_cov_state,success,,0.5424850558740912,0.807341689553242,0.2648566336791508,240,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.7777777777777777,27,0,0,0.8185594000387937,,,,,,,,,,0.001317261368891124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,1,csta_template_random_within_bank,success,,0.5424850558740912,0.786776193731081,0.24429113785698975,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.7777777777777777,30,0,0,5.167075395816937,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812920463997,0.0013172368993349,1.096122959578915,0.1458867891527506,0.1423919307495387,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,2.081316838841246,0.2083333333333333,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_latent_residual_flow_pilot7/resnet1d_s123/_csta_runs/csta_template_random_within_bank/ering/s1/candidate_audit/ering_s1_csta_template_random_within_bank_candidate_audit.csv.gz,0.0999999998101153,0.36697706079949,0.8159031269663175,0.5769491513833029,0.2389539755830146,2.034079782189788,0.0999999998101153,0.1000000014901161,1.0,0.1,0.1,0.1423919307495387,0.0,0.0,1.0850636769840405,0.0013172368993349,0.8159031269663175,0.5769491513833029,0.2389539755830146,2.034079782189788,0.36697706079949,1.0,0.0999999998101153,0.1000000014901161,2.081316838841246,0.2083333333333333,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,10.0,24.0,False,1.0,1.0,1.0,0.0,0.323908626804241,0.3384924606380963,0.0053674422524026,,,,0.0,0.0,,,,0.0,,,,,,0.0,2.081316838841246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,1,cs_flow_single_step,success,,0.5424850558740912,0.7738105134209284,0.2313254575468372,240,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_single_step,0.7777777777777778,27,0,0,5.472093126969412,cs_flow_single_step,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0001823678017109,0.0013227153899356,1.0973354204593355,0.1425611058353302,0.1423919308702184,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,1.0,0.0,0.0,0.0,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_latent_residual_flow_pilot7/resnet1d_s123/_csta_runs/cs_flow_single_step/ering/s1/candidate_audit/ering_s1_cs_flow_single_step_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1423919308702184,0.0,0.0,1.0850636769840405,0.0013227153899356,,,,,,1.0,0.1,0.1000000018005569,,,cs_flow_operator,cs_flow_single_step,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,1.3500088203614031,1.3500088203614031,0.2417253499447018,0.0,,,,,,0.0,0.0,cs_flow_operator,cs_flow_single_step,0.0575167685747146,0.5748198628425598,0.2417253499447018,1.350008820361403,0.4644920824096264,1.350008820361403,0.4644920824096264,0.0,5.0986328058809365,-0.0289917088863603,5.794605479216676,-0.0289917088863603,0.1,1.0,1.0,128.0,6.0,2.0,0.0,5.0,50.0,128.0,0.001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,1,latent_residual_flow,success,,0.5424850558740912,0.7310033239593711,0.18851826808527983,240,10.0,10.0,covariance_state_latent_residual,hard,resnet1d,True,False,none,True,latent_residual_sampling,0.7777777777777777,27,0,0,5.566511109936982,latent_residual_flow,anchor_conditioned_latent_residual,,,Latent Residual Flow,latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.000180849105173,0.0013163633137256,1.096520001574233,0.1439445744521398,0.1423919308702185,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,1.0,0.0,0.0,0.0,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_latent_residual_flow_pilot7/resnet1d_s123/_csta_runs/latent_residual_flow/ering/s1/candidate_audit/ering_s1_latent_residual_flow_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1423919308702185,0.0,0.0,1.0850636769840405,0.0013163633137256,,,,,,1.0,0.1,0.1000000013969838,,,latent_residual_flow_operator,latent_residual_flow,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,latent_residual_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,1.1261266138364456,0.3970175099565675,1.1261266138364456,0.2898633772711239,0.2076561564493201,0.0,0.0,latent_residual_flow_operator,latent_residual_flow,,,,,,,,,,,,,,,,,,,,,,,,,0.0435594841837883,0.1156372502446174,0.9564404487609864,0.288576602935791,0.1132012158632278,1.3104370778376089,0.2620045634808917,1.208143558638931,0.4259786188258216,1.0017352648720517,1.0017352648720517,0.9669946886975708,0.0,6.479641498951989,-0.0243459623187295,0.0318353778605998,1.0,10.0,0.2076561564493201,128.0,6.0,2.0,0.5,50.0,128.0,0.001,0.0001,1e-12,,,,,
ering,1,wdba_sameclass,success,,0.5424850558740912,0.6824783733543481,0.1399933174802569,240,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.7777777777777777,15,240,240,2.083018974168226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,10.99836809663957,,
ering,1,dba_sameclass,success,,0.5424850558740912,0.7927301429866159,0.2502450871125247,240,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.7777777777777777,26,240,240,1.11948960297741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
