dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
ering,pca_cov_state,0.8463679429899598,0.024084757814674104,0.42758314657767155,0.19137121878719476,0.7777777777777777,240.0,10.0,3
ering,random_cov_state,0.8463652715893873,0.022160472246878428,0.42758047517709913,0.19062482031353578,0.7777777777777777,240.0,10.0,3
