dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,latent_target_dist_mean_audit,latent_target_sampling_prob_mean_audit,latent_residual_norm_mean_audit,latent_pred_velocity_norm_mean_audit,latent_pred_target_cosine_mean_audit,latent_fallback_rate_audit,task_utility_mean_audit,task_margin_mean_audit,lc_utility_mean_audit,lc_margin_mean_audit,lc_margin_target_mean_audit,lc_fallback_rate_audit,spg_grad_norm_mean_audit,spg_projected_grad_norm_mean_audit,spg_projection_energy_mean_audit,ecl_projection_energy_mean_audit,ecl_alpha_mean_audit,ecl_alignment_to_projected_gradient_mean_audit,ecl_support_noise_norm_mean_audit,ecl_fallback_rate_audit,selected_template_entropy,direction_source,operator_source,spg_zhead_train_acc,spg_zhead_train_loss_mean,spg_grad_norm_mean,spg_grad_norm_std,spg_projected_grad_norm_mean,spg_projected_grad_norm_std,spg_projection_energy,spg_projection_energy_std,spg_direction_pairwise_cosine_mean,spg_effective_aug_multiplier,spg_support_rank,spg_support_condition,spg_projection_ridge,spg_noise_sigma,spg_zhead_epochs,spg_zhead_hidden_dim,ecl_projection_energy_mean,ecl_projection_energy_std,ecl_alpha_mean,ecl_alpha_std,ecl_alignment_to_projected_gradient_mean,ecl_direction_pairwise_cosine_mean,ecl_effective_aug_multiplier,ecl_support_rank,ecl_support_noise_norm_mean,ecl_support_noise_norm_std,ecl_fallback_rate,latent_train_cosine_loss_mean,latent_train_mse_mean,latent_train_pred_target_cosine_mean,latent_pred_velocity_norm_mean,latent_pred_velocity_norm_std,latent_target_velocity_norm_mean,latent_target_velocity_norm_std,latent_target_dist_mean,latent_target_dist_std,latent_target_sampling_entropy,latent_target_sampling_entropy_by_class_mean,latent_target_sampling_entropy_by_class_min,latent_fallback_rate,latent_residual_effective_rank,latent_residual_pairwise_cosine_mean,latent_generated_direction_pairwise_cosine_mean,latent_unique_direction_ratio,latent_effective_aug_multiplier,latent_pred_target_cosine_mean,latent_hidden_width,latent_class_embedding_dim,latent_hidden_layers,latent_lambda_cos,latent_flow_epochs,latent_flow_batch_size,latent_flow_lr,latent_flow_weight_decay,latent_rbf_tau_floor,task_utility_mean,task_utility_std,task_margin_mean,task_margin_std,task_bad_margin_mass,task_wrong_pred_mass,task_sampling_entropy,task_sampling_effective_support,task_kl_task_vs_geo,task_guidance_fallback_rate,task_guidance_fallback_reason,task_invalid_candidate_rate,task_warmup_train_epochs,task_warmup_train_loss_mean,task_guidance_beta,task_guidance_margin_min,task_guidance_lambda_margin,task_guidance_max_candidates,wdba_k,wdba_max_iter,wdba_tau,dba_k,dba_max_iter
natops,2,wdba_sameclass,success,,0.9070392331641024,0.9387630329108326,0.03172379974673023,1440,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,13,0,0,6.435460465960205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,11.561992780484731,,
natops,2,dba_sameclass,success,,0.9070392331641024,0.9609623015873016,0.05392306842319916,1440,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.9720279720279721,30,0,0,6.250557710183784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
natops,3,csta_topk_uniform_top5,success,,0.920588320022504,0.9550596329553824,0.03447131293287842,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.972027972027972,30,0,0,9.24274673499167,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004487496863068,2.9214561923216844,1.405648870062669,0.5563515004368449,0.0249482397876351,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440.0,1440.0,10.0,10.0,0.0,2.1859164585147184,0.1736111111111111,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/natops/s3/candidate_audit/natops_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999855442,2.42005780484244,4.208350283034092,2.431701958017617,1.7766483250164753,1.957645943181816,0.0999999999855442,0.1000000014901161,1.0,0.1,0.1,0.0249482397876351,0.0,0.0,5.643837013582447,2.9214561923216844,4.208350283034092,2.431701958017617,1.7766483250164753,1.957645943181816,2.42005780484244,1.0,0.0999999999855442,0.1000000014901161,2.1859164585147184,0.1736111111111111,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,300.0,144.0,True,1.0,1.0,1.0,0.0,0.7591960365934863,0.7556615765190766,0.0114538393452741,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,2.1859164585147184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natops,3,random_cov_state,success,,0.9205883200225039,0.9442145349933976,0.023626214970893678,1440,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.972027972027972,30,0,0,4.633891106816009,,,,,,,,,,2.9214074390603595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natops,3,csta_template_random_within_bank,success,,0.920588320022504,0.9076387267673532,-0.01294959325515077,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.972027972027972,17,0,0,7.771187135018408,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004486894250945,2.9214538135549493,1.4010452394220616,0.5512412561859932,0.0249482397930638,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440.0,1440.0,10.0,10.0,0.0,2.262440025802608,0.1319444444444444,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/csta_template_random_within_bank/natops/s3/candidate_audit/natops_s3_csta_template_random_within_bank_candidate_audit.csv.gz,0.1000000000050549,1.513311814209858,4.208350283034092,2.431701958017617,1.7766483250164753,1.957645943181816,0.1000000000050549,0.1000000014901161,1.0,0.1,0.1,0.0249482397930638,0.0,0.0,5.643837013582447,2.9214538135549493,4.208350283034092,2.431701958017617,1.7766483250164753,1.957645943181816,1.513311814209858,1.0,0.1000000000050549,0.1000000014901161,2.262440025802608,0.1319444444444444,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,300.0,144.0,True,1.0,1.0,1.0,0.0,0.7591960365934863,0.7556615765190766,0.0114538393452741,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,2.262440025802608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natops,3,spg_pia_zhead,success,,0.920588320022504,0.9661831034781856,0.045594783455681576,1440,10.0,10.0,covariance_state_support_projected_gradient,hard,resnet1d,True,False,none,True,support_projected_gradient_zhead,0.972027972027972,30,0,0,9.554008380975574,spg_pia_zhead,anchor_conditioned_support_projected_gradient,,,SPG-PIA,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0004477140055396,2.923687646438937,1.373144010873196,0.5227659327264241,0.0249482397923818,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440.0,1440.0,10.0,1.0,0.0,0.0,0.0,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/spg_pia_zhead/natops/s3/candidate_audit/natops_s3_spg_pia_zhead_candidate_audit.csv.gz,0.1,,,,,,0.1,0.1000000014901161,1.0,0.1,0.1,0.0249482397923818,0.0,0.0,5.643837013582447,2.923687646438937,,,,,,1.0,0.1,0.1000000014901161,,,support_projected_gradient_operator,spg_pia_zhead,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,support_projected_gradient_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,0.0101642643477083,0.0042176146205331,0.4577302490228836,,,,,1.0,0.0,support_projected_gradient_operator,spg_pia_zhead,1.0,0.2271992356865667,0.0101642643477083,0.0165873984373118,0.0042176146205331,0.007156566185861,0.4577302490228834,0.1760715279492187,0.9911372161236474,10.0,10.0,41790189.27812429,1e-06,0.1,50.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natops,3,ecl_spg_pia_zhead,success,,0.920588320022504,0.977861283650078,0.05727296362757395,1440,10.0,10.0,covariance_state_energy_calibrated_langevin_spg,hard,resnet1d,True,False,none,True,energy_calibrated_langevin_support_projected_gradient,0.972027972027972,30,0,0,9.485174660105258,ecl_spg_pia_zhead,anchor_conditioned_energy_calibrated_langevin_support_projected_gradient,,,ECL-SPG-PIA,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.000448178023123,2.922721275032904,1.3870777886949053,0.5375764667755097,0.0249482397923818,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440.0,1440.0,10.0,1.0,0.0,0.0,0.0,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/ecl_spg_pia_zhead/natops/s3/candidate_audit/natops_s3_ecl_spg_pia_zhead_candidate_audit.csv.gz,0.1,,,,,,0.1,0.1000000014849421,1.0,0.1,0.1,0.0249482397923818,0.0,0.0,5.643837013582447,2.922721275032904,,,,,,1.0,0.1,0.1000000014849421,,,energy_calibrated_langevin_spg_operator,ecl_spg_pia_zhead,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,energy_calibrated_langevin_spg_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,0.0101642643477083,0.0042176146205331,0.4577302490228836,0.2405181638249235,2.289680010171525,0.4470923619759532,0.9967334881662157,0.0,0.0,energy_calibrated_langevin_spg_operator,ecl_spg_pia_zhead,1.0,0.2271992356865667,0.0101642643477083,0.0165873984373118,0.0042176146205331,0.007156566185861,0.4577302490228834,0.1760715279492187,0.2409962033328008,10.0,10.0,41790189.27812429,1e-06,0.1,50.0,600.0,0.2405181638249235,0.1720426406704774,2.289680010171525,1.0646412186482248,0.4470923619759532,0.2409962033328008,10.0,10.0,0.9967334881662157,0.074820233857484,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natops,3,task_guided_latent_residual_flow,success,,0.920588320022504,0.9723026408171924,0.051714320794688406,1440,10.0,10.0,covariance_state_task_guided_latent_residual,hard,resnet1d,True,False,none,True,task_reweighted_residual_sampling,0.972027972027972,23,0,0,12.218766384990886,task_guided_latent_residual_flow,anchor_conditioned_task_guided_latent_residual,,,Task-Guided Latent Residual Flow,task_reweighted_latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.000447419622601,2.9250470082964006,1.3568381151546216,0.5120638575027227,0.0249482397923818,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440.0,1440.0,10.0,1.0,0.0,0.0,0.0,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/task_guided_latent_residual_flow/natops/s3/candidate_audit/natops_s3_task_guided_latent_residual_flow_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.0249482397923818,0.0,0.0,5.643837013582447,2.9250470082964006,,,,,,1.0,0.1,0.1000000014901161,,,task_guided_latent_residual_operator,task_guided_latent_residual_flow,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,task_guided_latent_residual_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,6.635275277530944,0.0974251700877026,6.635275277530944,0.5624156649619677,0.2929413292889788,0.0,0.1582558701194895,3.651458807888493,,,,0.0,,,,,,,,0.0,0.0,task_guided_latent_residual_operator,task_guided_latent_residual_flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0218333676457405,0.0021227577235549,0.9781666994094848,0.6584764719009399,0.1311316490173339,1.417510091966968,0.0436788733190196,6.780697395962779,1.2009502579295357,2.6749938848590302,,,0.0,51.83985455601473,-0.0009973662557906,0.2317660724576525,1.0,10.0,0.2929413292889788,600.0,6.0,2.0,0.5,50.0,128.0,0.001,0.0001,1e-12,0.1562811279405846,0.2313113566746616,3.6608760074849,2.2318947814200025,0.0625703256007367,0.0625703256007367,2.6749938848590302,14.65569636143515,0.4805571468808836,0.0,,0.0,10.0,0.3227676225205262,1.0,0.0,1.0,0.0,,,,,
natops,3,wdba_sameclass,success,,0.9205883200225039,0.9422418566904924,0.021653536667988527,1440,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.972027972027972,26,0,0,8.117008288158104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,11.490804832062672,,
natops,3,dba_sameclass,success,,0.9205883200225039,0.9553391164665586,0.034750796444054655,1440,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.972027972027972,30,0,0,6.545369301922619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
japanesevowels,1,csta_topk_uniform_top5,success,,0.9561456014766324,0.977748412110884,0.021602810634251624,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9813519813519817,30,0,0,11.385348830139264,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003159381836357,2.4622206994638933,1.2247455895150228,0.3390200504332407,0.0248602950322588,5.394679395933378,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.2808997157194475,0.1527777777777778,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/japanesevowels/s1/candidate_audit/japanesevowels_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999998403343,1.54321983751448,2.0970127461580987,1.5304873451039536,0.5665254010541452,2.09135402552237,0.0999999998403343,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0248602950322588,0.0,0.0,5.394679395933378,2.4622206994638933,2.0970127461580987,1.5304873451039536,0.5665254010541452,2.09135402552237,1.54321983751448,1.0,0.0999999998403343,0.1000000014901161,2.2808997157194475,0.1527777777777778,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7457823519458467,0.7501390617000077,0.012200302220932,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,2.2808997157194475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,1,random_cov_state,success,,0.9561456014766324,0.9866328147908892,0.030487213314256745,2160,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.9813519813519815,13,0,0,3.490731616038829,,,,,,,,,,2.4621617415920185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,1,csta_template_random_within_bank,success,,0.9561456014766324,0.9693470998285868,0.013201498351954388,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.9628334628334628,20,0,0,9.394601973006502,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003161062979056,2.462225276252173,1.230543968343324,0.3465772862021112,0.0248602950351081,5.394679395933378,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.281986387255432,0.125,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/csta_template_random_within_bank/japanesevowels/s1/candidate_audit/japanesevowels_s1_csta_template_random_within_bank_candidate_audit.csv.gz,0.0999999998534219,1.136087726310582,2.0970127461580987,1.5304873451039536,0.5665254010541452,2.09135402552237,0.0999999998534219,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0248602950351081,0.0,0.0,5.394679395933378,2.462225276252173,2.0970127461580987,1.5304873451039536,0.5665254010541452,2.09135402552237,1.136087726310582,1.0,0.0999999998534219,0.1000000014901161,2.281986387255432,0.125,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7457823519458467,0.7501390617000077,0.012200302220932,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,2.281986387255432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,1,spg_pia_zhead,success,,0.9561456014766324,0.9817879549564074,0.02564235347977495,2160,10.0,10.0,covariance_state_support_projected_gradient,hard,resnet1d,True,False,none,True,support_projected_gradient_zhead,0.9628334628334628,18,0,0,9.30884836614132,spg_pia_zhead,anchor_conditioned_support_projected_gradient,,,SPG-PIA,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0003160076470926,2.4722944777085463,1.2309135114329028,0.3477428823450222,0.0248602950725059,5.3946793959333785,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/spg_pia_zhead/japanesevowels/s1/candidate_audit/japanesevowels_s1_spg_pia_zhead_candidate_audit.csv.gz,0.0999999999999999,,,,,,0.0999999999999999,0.1000000014866667,1.0,0.0999999999999999,0.0999999999999999,0.0248602950725059,0.0,0.0,5.3946793959333785,2.4722944777085463,,,,,,1.0,0.0999999999999999,0.1000000014866667,,,support_projected_gradient_operator,spg_pia_zhead,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,support_projected_gradient_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,0.0251183868993139,0.0212686159614212,0.8615880298490959,,,,,1.0,0.0,support_projected_gradient_operator,spg_pia_zhead,1.0,0.597663205275312,0.0251183868993139,0.0483368285875197,0.0212686159614212,0.0404065933326961,0.861588029849096,0.0416343094791786,0.99116253202951,10.0,10.0,43734426.71932716,1e-06,0.1,50.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,1,ecl_spg_pia_zhead,success,,0.9561456014766324,0.9875814038408636,0.03143580236423116,2160,10.0,10.0,covariance_state_energy_calibrated_langevin_spg,hard,resnet1d,True,False,none,True,energy_calibrated_langevin_support_projected_gradient,0.9813519813519812,28,0,0,10.820991819025949,ecl_spg_pia_zhead,anchor_conditioned_energy_calibrated_langevin_support_projected_gradient,,,ECL-SPG-PIA,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0003159999261972,2.471161633252289,1.230821134042942,0.3481271194815684,0.0248602950725059,5.3946793959333785,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/ecl_spg_pia_zhead/japanesevowels/s1/candidate_audit/japanesevowels_s1_ecl_spg_pia_zhead_candidate_audit.csv.gz,0.0999999999999999,,,,,,0.0999999999999999,0.1000000014763187,1.0,0.0999999999999999,0.0999999999999999,0.0248602950725059,0.0,0.0,5.3946793959333785,2.471161633252289,,,,,,1.0,0.0999999999999999,0.1000000014763187,,,energy_calibrated_langevin_spg_operator,ecl_spg_pia_zhead,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,energy_calibrated_langevin_spg_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,0.0251183868993139,0.0212686159614212,0.8615880298490959,0.7440673489050548,0.5865391810878678,0.8655854899094961,0.9964263810578166,0.0,0.0,energy_calibrated_langevin_spg_operator,ecl_spg_pia_zhead,1.0,0.597663205275312,0.0251183868993139,0.0483368285875197,0.0212686159614212,0.0404065933326961,0.861588029849096,0.0416343094791786,0.7489116767665257,10.0,10.0,43734426.71932716,1e-06,0.1,50.0,156.0,0.7440673489050547,0.0716489902558059,0.5865391810878678,0.112379542244883,0.8655854899094961,0.7489116767665257,10.0,10.0,0.9964263810578166,0.072892817454764,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
