dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,selected_template_entropy
cricket,1,csta_topk_uniform_top5,success,,0.9860139860139862,0.972027972027972,-0.013986013986014179,860,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,14.683663335978054,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002217053765745,0.0130711247628724,1.095995551805896,0.1569632765531075,0.0713112643100145,2.0181944374140146,0.1,0.1,0.0,0.0,0.0,860,860,10,10,0.0,2.113463829762273,0.2209302325581395,1.0,860,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard3/_csta_runs/csta_topk_uniform_top5/cricket/s1/candidate_audit/cricket_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000126148,1.2188178329390866,0.1,0.1,0.0713112643100145,0.0,0.0,2.0181944374140146,0.0130711247628724,2.113463829762273,0.2209302325581395,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,21,86,False,1.0,1.0,1.0,0,0.4001019188324796,0.4069355645834173,0.0187108211623632,2.113463829762273
cricket,2,csta_topk_uniform_top5,success,,1.0,1.0,0.0,860,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,14.383426001062617,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002218012526705,0.0135970649173045,1.103435716841656,0.1629559545508302,0.0705313471202599,2.029877671970912,0.1,0.1,0.0,0.0,0.0,860,860,10,10,0.0,2.181743959302551,0.1860465116279069,1.0,860,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard3/_csta_runs/csta_topk_uniform_top5/cricket/s2/candidate_audit/cricket_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000004467098,1.1691909790980357,0.1,0.1,0.0705313471202599,0.0,0.0,2.029877671970912,0.0135970649173045,2.181743959302551,0.1860465116279069,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,21,86,False,1.0,1.0000000000000002,1.0,0,0.4220295189787309,0.4248246670850231,0.0222675067475672,2.181743959302551
cricket,3,csta_topk_uniform_top5,success,,0.986013986013986,0.9721250971250972,-0.01388888888888884,860,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,14.299148328020237,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002217167490049,0.0121486632274426,1.1030685271579492,0.1585658525578335,0.0722898009721784,1.9700825355244047,0.1,0.1,0.0,0.0,0.0,860,860,10,10,0.0,2.084463873463391,0.2325581395348837,1.0,860,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard3/_csta_runs/csta_topk_uniform_top5/cricket/s3/candidate_audit/cricket_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.09999999969564,1.1600491212051909,0.1,0.1,0.0722898009721784,0.0,0.0,1.9700825355244047,0.0121486632274426,2.084463873463391,0.2325581395348837,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,21,86,False,1.0,1.0,1.0,0,0.4427598620853732,0.4204514023207658,0.0132718532418008,2.084463873463391
fingermovements,1,csta_topk_uniform_top5,success,,0.4591346153846154,0.50995099509951,0.05081637971489461,2520,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.703052503052503,18,0,0,11.007445491035469,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004774870121307,6.712466509381016e-05,1.121580384201447,0.2307912145165966,0.0219034470538412,6.124161271064009,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2520,2520,10,10,0.0,2.290127913043139,0.1349206349206349,1.0,2520,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard3/_csta_runs/csta_topk_uniform_top5/fingermovements/s1/candidate_audit/fingermovements_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999266612,1.5320793280740022,0.0999999999999999,0.0999999999999999,0.0219034470538412,0.0,0.0,6.124161271064009,6.712466509381016e-05,2.290127913043139,0.1349206349206349,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,406,252,True,1.0,1.0,1.0,0,0.8307717969504606,0.8345215765367926,0.0104135940713466,2.290127913043139
fingermovements,2,csta_topk_uniform_top5,success,,0.537037037037037,0.5488721804511278,0.011835143414090865,2520,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.6362737830491723,14,0,0,10.186510911094956,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000477428563021,6.760694654469687e-05,1.1147028406435011,0.2250590930313518,0.022041470069583,6.096115785606503,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2520,2520,10,10,0.0,2.282203754129056,0.1349206349206349,1.0,2520,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard3/_csta_runs/csta_topk_uniform_top5/fingermovements/s2/candidate_audit/fingermovements_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000145337,1.4966296560496786,0.0999999999999999,0.0999999999999999,0.022041470069583,0.0,0.0,6.096115785606503,6.760694654469687e-05,2.282203754129056,0.1349206349206349,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,406,252,True,1.0,1.0,1.0,0,0.8280564214850201,0.8333900926600747,0.010143714481585,2.282203754129056
fingermovements,3,csta_topk_uniform_top5,success,,0.4456893501592169,0.5279146141215106,0.08222526396229374,2520,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.6384180790960452,15,0,0,10.360869764932431,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004774749077009,6.662167863819121e-05,1.1181037495844035,0.2295680618222106,0.0221313008214962,6.067835755862029,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2520,2520,10,10,0.0,2.2874393334617307,0.1309523809523809,1.0,2520,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard3/_csta_runs/csta_topk_uniform_top5/fingermovements/s3/candidate_audit/fingermovements_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000810133,1.5037500926734997,0.0999999999999999,0.0999999999999999,0.0221313008214962,0.0,0.0,6.067835755862029,6.662167863819121e-05,2.2874393334617307,0.1309523809523809,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,406,252,True,1.0,1.0,1.0,0,0.8289623674063726,0.8348720595880204,0.0114670872167643,2.2874393334617307
heartbeat,1,csta_topk_uniform_top5,success,,0.6549286291408565,0.6479175611850579,-0.007011067955798533,1630,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.7410526315789474,29,0,0,20.054317713016644,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0007042890094396,9.577828482042598,1.1481551706527664,0.2759102836948259,0.0384992211651801,4.120208422367514,0.1,0.1,0.0,0.0,0.0,1630,1630,10,10,0.0,2.1804594782729048,0.1963190184049079,1.0,1630,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard3/_csta_runs/csta_topk_uniform_top5/heartbeat/s1/candidate_audit/heartbeat_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999818758,1.4170591732336268,0.1,0.1,0.0384992211651801,0.0,0.0,4.120208422367514,9.577828482042598,2.1804594782729048,0.1963190184049079,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,1891,163,True,1.0,1.0,1.0,0,0.6996289765562087,0.68941845094542,0.0370501852397661,2.1804594782729048
heartbeat,2,csta_topk_uniform_top5,success,,0.6354209417494323,0.6884776973272548,0.05305675557782252,1630,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.6479313036690086,20,0,0,17.50511590798851,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0007043443397739,9.609181328783828,1.1512141502095223,0.2799628398088058,0.0401703978783275,3.835647711137636,0.1,0.1,0.0,0.0,0.0,1630,1630,10,10,0.0,2.201867319003836,0.2085889570552147,1.0,1630,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard3/_csta_runs/csta_topk_uniform_top5/heartbeat/s2/candidate_audit/heartbeat_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000987574,1.2787618102091194,0.1,0.1,0.0401703978783275,0.0,0.0,3.835647711137636,9.609181328783828,2.201867319003836,0.2085889570552147,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,1891,163,True,1.0,1.0,1.0,0,0.7219113512187413,0.7254352076964655,0.0375895521156243,2.201867319003836
heartbeat,3,csta_topk_uniform_top5,success,,0.6687314839752222,0.6299257272539716,-0.03880575672125064,1630,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.6925,12,0,0,15.812007019063458,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0007043656218729,9.523506305925167,1.1490651684231974,0.2806181484480398,0.0386372985876429,4.251664547285471,0.1,0.1,0.0,0.0,0.0,1630,1630,10,10,0.0,2.0699101265116435,0.1963190184049079,1.0,1630,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard3/_csta_runs/csta_topk_uniform_top5/heartbeat/s3/candidate_audit/heartbeat_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999410056,1.5167254910002894,0.1,0.1,0.0386372985876429,0.0,0.0,4.251664547285471,9.523506305925167,2.0699101265116435,0.1963190184049079,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,1891,163,True,1.0,1.0,1.0,0,0.741793434072014,0.7288033921071438,0.0357935535064412,2.0699101265116435
natops,1,csta_topk_uniform_top5,success,,0.9373000436629222,0.966476799110864,0.02917675544794185,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.972027972027972,30,0,0,9.110147355939262,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004486332146048,2.9115049204579395,1.4018361419529,0.5480701959539224,0.0240977847172584,5.82076716417455,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,2.160811559321453,0.1875,1.0,1440,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_pia_final20/resnet1d_s123/_shards/shard3/_csta_runs/csta_topk_uniform_top5/natops/s1/candidate_audit/natops_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999718539,2.495324999413,0.1,0.1,0.0240977847172584,0.0,0.0,5.82076716417455,2.9115049204579395,2.160811559321453,0.1875,response_only,topk_uniform_top5,1.0,1.0,0,0,0,0,0,0,0,0,,,,,,1.0,1.0,,,,,,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,topk_uniform_top5,300,144,True,1.0,1.0,1.0,0,0.7413955341463061,0.757840911898841,0.0115851800505578,2.160811559321453
