dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,effective_k_dir_zpia,u_perp_norm_ratio_mean,u_perp_zero_rate,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std
handmovementdirection,1,success,zpia_top1_pool,resnet1d,act,0.23844289670902574,0.28449236574236575,0.04604946903334001,19.312569322190917,21,20,0.5395413410119293,0.4778593117408907,0.00028527981379547045,1.1122838700612776e-07,1.077367708822415,0.13598143048311773,0.2067349556421588,0.9899009169526736,-0.00829029269516468,0.5078125,1280,1280,10,10,0.0,2.036966555574722,0.3046875,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0
handmovementdirection,2,success,zpia_top1_pool,resnet1d,act,0.2030680813439434,0.2594543741953908,0.05638629285144739,27.76717281765774,17,30,0.3214285714285714,0.47602339181286546,0.0002852783147033241,1.1119434158816181e-07,1.0771582427786537,0.135975308811763,0.20761971316344124,0.987985101412486,-0.0018078131834045053,0.51171875,1280,1280,10,10,0.0,1.9127936018694165,0.3203125,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0
handmovementdirection,3,success,zpia_top1_pool,resnet1d,act,0.18756284565108094,0.27204936028465443,0.08448651463357348,45.04435262535374,15,11,0.3456896551724138,0.3735930735930736,0.00028527010094606434,1.1148386011472389e-07,1.0787839553342016,0.13514233816540328,0.20373423081721817,1.0034452843727364,-0.0015445314347743988,0.5078125,1280,1280,10,10,0.0,1.9865242867609627,0.3203125,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0
