dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
basicmotions,dba_sameclass,1.0,0.0,0.0,0.0,1.0,320.0,10.0,3
basicmotions,pca_cov_state,1.0,0.0,0.0,0.0,1.0,320.0,10.0,3
basicmotions,random_cov_state,1.0,0.0,0.0,0.0,1.0,320.0,10.0,3
basicmotions,raw_aug_jitter,1.0,0.0,0.0,0.0,1.0,320.0,10.0,3
ethanolconcentration,random_cov_state,0.2706648530087039,0.013953342154883412,-0.008488842096724106,0.011133583905590086,0.4313530008931241,2080.0,10.0,3
ethanolconcentration,dba_sameclass,0.258612198795816,0.03557264115144645,-0.020541496309612033,0.029640083418193807,0.3496554943816607,2080.0,10.0,3
ethanolconcentration,pca_cov_state,0.2456723023182481,0.02499774715323298,-0.0334813927871799,0.02358539470044153,0.3879153768166923,2080.0,10.0,3
ethanolconcentration,raw_aug_jitter,0.2377446865817983,0.014635779773438684,-0.04140900852362971,0.035886277173166586,0.3930499887984325,2080.0,10.0,3
har,raw_aug_jitter,0.9574282914597271,0.008227377793544762,0.022533347988241508,0.0076069467300926745,0.997700411434904,58810.0,10.0,3
har,pca_cov_state,0.952658934909662,0.003041487460792425,0.01776399143817642,0.0024871704389100185,0.9983061036757864,58810.0,10.0,3
har,random_cov_state,0.9504481152861262,0.00412886595114415,0.015553171814640665,0.004328818427959208,0.99851511640499,58810.0,10.0,3
har,dba_sameclass,0.9390384503315355,0.006102954986755686,0.004143506860049902,0.006723257823095003,0.9870349115775444,58810.0,10.0,3
motorimagery,pca_cov_state,0.4844047439880412,0.10140010928549316,0.04825153536394718,0.05306618633285856,0.5105341745931898,2220.0,10.0,3
motorimagery,dba_sameclass,0.4794005162451454,0.08924539363977509,0.04324730762105141,0.040589314802004124,0.5810116453408253,2220.0,10.0,3
motorimagery,random_cov_state,0.46327033447294647,0.057342346273607576,0.027117125848852414,0.018363565491951336,0.5267084578414617,2220.0,10.0,3
motorimagery,raw_aug_jitter,0.38407768180355245,0.03915205972998548,-0.05207552682054154,0.06987083490820083,0.5518452326865271,2220.0,10.0,3
selfregulationscp2,pca_cov_state,0.5128788972306962,0.04165939435996584,0.06213835452950437,0.08701689998397605,0.5959677766583138,1600.0,10.0,3
selfregulationscp2,random_cov_state,0.48993781636211636,0.04264863180581241,0.039197273660924514,0.10193323225163681,0.5652957285342275,1600.0,10.0,3
selfregulationscp2,raw_aug_jitter,0.48226173590281474,0.03504243203373153,0.03152119320162291,0.08458245332810521,0.596960076960077,1600.0,10.0,3
selfregulationscp2,dba_sameclass,0.46848522621714844,0.04731968559180626,0.017744683515956667,0.09384443555439513,0.5803837664302781,1600.0,10.0,3
