dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,transport_error_logeuc_mean,pca_n_components,pca_explained_variance_ratio_sum
handmovementdirection,1,random_cov_state,success,,0.3395488721804511,0.361552646914489,0.022003774734037918,1280,10.0,10.0,covariance_state,hard,minirocket,True,False,none,True,random_unit_z_direction,,0,0,0,26.905312933959067,1.1122564932851676e-07,,
handmovementdirection,1,pca_cov_state,success,,0.3395488721804511,0.3899924380752135,0.0504435658947624,1280,10.0,10.0,covariance_state,hard,minirocket,True,False,none,True,pca_top_z_direction,,0,0,0,25.999252211069688,1.1122576163040905e-07,10.0,0.614203155040741
handmovementdirection,2,random_cov_state,success,,0.30462365591397844,0.3920954907161804,0.08747183480220194,1280,10.0,10.0,covariance_state,hard,minirocket,True,False,none,True,random_unit_z_direction,,0,0,0,18.669285587966442,1.1118641264596458e-07,,
handmovementdirection,2,pca_cov_state,success,,0.30462365591397844,0.36764812400405616,0.06302446809007772,1280,10.0,10.0,covariance_state,hard,minirocket,True,False,none,True,pca_top_z_direction,,0,0,0,12.589095350820571,1.1119543866528438e-07,10.0,0.6061246395111084
handmovementdirection,3,random_cov_state,success,,0.316387599469496,0.32582659478885895,0.00943899531936293,1280,10.0,10.0,covariance_state,hard,minirocket,True,False,none,True,random_unit_z_direction,,0,0,0,15.207079889019951,1.1147033529183393e-07,,
handmovementdirection,3,pca_cov_state,success,,0.316387599469496,0.3817202509856183,0.06533265151612228,1280,10.0,10.0,covariance_state,hard,minirocket,True,False,none,True,pca_top_z_direction,,0,0,0,14.722620078129694,1.1148696691926239e-07,10.0,0.6058002710342407
