dataset,method,aug_f1_mean,aug_f1_std,gain_mean,gain_std,best_val_f1_mean,aug_count_mean,actual_aug_ratio_mean,n_seeds
handmovementdirection,pca_cov_state,0.379786937688296,0.01129691852041221,0.0596002285003208,0.00801344371890702,,1280.0,10.0,3
handmovementdirection,random_cov_state,0.35982491080650947,0.03316821439120069,0.03963820161853426,0.04189881583168092,,1280.0,10.0,3
