method,n_datasets,mean_f1,mean_rank,win_count
random_cov_state,5,0.7781216686430166,2.4,1
dba_sameclass,5,0.7731438643466647,2.5,2
pca_cov_state,5,0.7702718373216937,2.5,1
raw_aug_jitter,5,0.7594918481810993,2.6,1
