dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,direction_bank_source
atrialfibrillation,1,success,lraes,resnet1d,act,0.21645021645021645,0.10683760683760683,-0.10961260961260962,-50.64100224488261,30,30,0.5555555555555555,0.5555555555555555,0.00012981456890587663,0.027145386770417577,1.0824671937691568,0.13105068244422782,0.9999999999899996,1.0436398830928968,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes
atrialfibrillation,2,success,lraes,resnet1d,act,0.32051282051282054,0.1717171717171717,-0.14879564879564883,-46.42422793988331,28,30,0.5555555555555555,1.0,0.00012826422535964184,0.03320929437868224,1.0773093043148065,0.12936279267997694,0.9999999999899996,1.0337744315478616,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes
atrialfibrillation,3,success,lraes,resnet1d,act,0.16666666666666666,0.3722943722943723,0.20562770562770563,123.37654935069378,30,15,0.5555555555555555,1.0,0.00012799304649935706,0.03237936358585731,1.0772893269690906,0.12759096684699556,0.9999999999899996,0.8437962467856867,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes
