dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,direction_bank_source
japanesevowels,1,success,lraes,resnet1d,act,0.9561456014766324,0.9742244496334228,0.018078848156790395,1.8908047307926148,30,20,0.9452769452769453,1.0,0.0003155117967780272,2.462259715795486,1.2039455181712229,0.3192328408710821,0.9999999999899998,5.394679395933378,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes
japanesevowels,2,success,lraes,resnet1d,act,0.9741476029508114,0.9746909316394728,0.0005433286886614708,0.055774774915103985,30,30,1.0,1.0,0.00031527235436519714,2.4438241859701093,1.198544609812422,0.31305662061124667,0.9999999999899998,5.356552201176861,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes
japanesevowels,3,success,lraes,resnet1d,act,0.9681596726696929,0.9822639194447231,0.014104246775030194,1.4568098337878514,30,16,1.0,1.0,0.0003154105411735422,2.4442122789349656,1.2058352737443359,0.32043370412567806,0.9999999999899998,5.378469108461614,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes
